ENSMUSG00000089699.2	ENSMUST00000161581.2
ENSMUSG00000116989.2	ENSMUST00000231361.2
ENSMUSG00000116849.2	ENSMUST00000231427.2
ENSMUSG00000116753.2	ENSMUST00000232652.2
ENSMUSG00000046119.3	ENSMUST00000183621.2
ENSMUSG00000116830.2	ENSMUST00000231619.2
ENSMUSG00000116582.2	ENSMUST00000232154.2
ENSMUSG00000116591.2	ENSMUST00000231764.2
ENSMUSG00000116543.2	ENSMUST00000232254.2
ENSMUSG00000116607.2	ENSMUST00000232326.2
ENSMUSG00000085279.2	ENSMUST00000123318.2
ENSMUSG00000087354.2	ENSMUST00000154854.2
ENSMUSG00000087354.2	ENSMUST00000125902.2
ENSMUSG00000085398.2	ENSMUST00000147848.2
ENSMUSG00000116763.2	ENSMUST00000231396.2
ENSMUSG00000085865.3	ENSMUST00000232074.2
ENSMUSG00000085865.3	ENSMUST00000232206.2
ENSMUSG00000085865.3	ENSMUST00000231983.2
ENSMUSG00000116987.2	ENSMUST00000232135.2
ENSMUSG00000084866.3	ENSMUST00000231422.2
ENSMUSG00000085337.2	ENSMUST00000138207.2
ENSMUSG00000085169.3	ENSMUST00000156242.2
ENSMUSG00000087240.2	ENSMUST00000129701.2
ENSMUSG00000087190.3	ENSMUST00000141344.3
ENSMUSG00000086331.2	ENSMUST00000124376.2
ENSMUSG00000116747.2	ENSMUST00000231220.2
ENSMUSG00000116608.2	ENSMUST00000232211.2
ENSMUSG00000116878.2	ENSMUST00000231551.2
ENSMUSG00000085637.3	ENSMUST00000132861.3
ENSMUSG00000116693.2	ENSMUST00000232607.2
ENSMUSG00000116964.2	ENSMUST00000231968.2
ENSMUSG00000051297.9	ENSMUST00000160494.3
ENSMUSG00000116709.2	ENSMUST00000232213.2
ENSMUSG00000097139.4	ENSMUST00000180989.4
ENSMUSG00000116805.2	ENSMUST00000231501.2
ENSMUSG00000100277.9	ENSMUST00000232060.2
ENSMUSG00000100277.9	ENSMUST00000188056.7
ENSMUSG00000100277.9	ENSMUST00000231377.2
ENSMUSG00000100277.9	ENSMUST00000232140.2
ENSMUSG00000100277.9	ENSMUST00000185971.7
ENSMUSG00000100277.9	ENSMUST00000232511.2
ENSMUSG00000100277.9	ENSMUST00000185364.7
ENSMUSG00000100277.9	ENSMUST00000232221.2
ENSMUSG00000100277.9	ENSMUST00000231869.2
ENSMUSG00000100277.9	ENSMUST00000185242.2
ENSMUSG00000100277.9	ENSMUST00000232456.2
ENSMUSG00000116846.2	ENSMUST00000232030.2
ENSMUSG00000099968.8	ENSMUST00000189879.7
ENSMUSG00000099968.8	ENSMUST00000231275.2
ENSMUSG00000099968.8	ENSMUST00000185803.2
ENSMUSG00000116595.2	ENSMUST00000231757.2
ENSMUSG00000116576.2	ENSMUST00000231728.2
ENSMUSG00000117317.2	ENSMUST00000233219.2
ENSMUSG00000097768.3	ENSMUST00000180967.3
ENSMUSG00000116927.2	ENSMUST00000231503.2
ENSMUSG00000116890.2	ENSMUST00000232065.2
ENSMUSG00000116681.2	ENSMUST00000231886.2
ENSMUSG00000116681.2	ENSMUST00000232110.2
ENSMUSG00000116947.2	ENSMUST00000231382.2
ENSMUSG00000116569.2	ENSMUST00000231710.2
ENSMUSG00000115246.2	ENSMUST00000228762.2
ENSMUSG00000116589.2	ENSMUST00000210205.2
ENSMUSG00000116641.2	ENSMUST00000232585.2
ENSMUSG00000116720.2	ENSMUST00000232091.2
ENSMUSG00000116716.2	ENSMUST00000232622.2
ENSMUSG00000117232.2	ENSMUST00000233116.2
ENSMUSG00000117232.2	ENSMUST00000233770.2
ENSMUSG00000117232.2	ENSMUST00000232930.2
ENSMUSG00000085329.2	ENSMUST00000156615.2
ENSMUSG00000085903.2	ENSMUST00000144984.2
ENSMUSG00000085884.2	ENSMUST00000146222.2
ENSMUSG00000117289.2	ENSMUST00000233171.2
ENSMUSG00000117270.2	ENSMUST00000233834.2
ENSMUSG00000117270.2	ENSMUST00000233125.2
ENSMUSG00000117129.2	ENSMUST00000233788.2
ENSMUSG00000117179.2	ENSMUST00000233591.2
ENSMUSG00000117000.2	ENSMUST00000232800.2
ENSMUSG00000117324.2	ENSMUST00000232718.2
ENSMUSG00000097874.4	ENSMUST00000181465.3
ENSMUSG00000116858.2	ENSMUST00000231685.2
ENSMUSG00000116858.2	ENSMUST00000232042.2
ENSMUSG00000116874.2	ENSMUST00000232068.2
ENSMUSG00000116852.2	ENSMUST00000231344.2
ENSMUSG00000116975.2	ENSMUST00000231647.2
ENSMUSG00000116615.2	ENSMUST00000231354.2
ENSMUSG00000116767.2	ENSMUST00000232624.2
ENSMUSG00000116813.2	ENSMUST00000232083.2
ENSMUSG00000116813.2	ENSMUST00000232440.2
ENSMUSG00000116551.2	ENSMUST00000232522.2
ENSMUSG00000101133.2	ENSMUST00000190865.2
ENSMUSG00000101133.2	ENSMUST00000190732.2
ENSMUSG00000096965.8	ENSMUST00000181484.2
ENSMUSG00000116719.2	ENSMUST00000232402.2
ENSMUSG00000116644.2	ENSMUST00000231816.2
ENSMUSG00000099735.2	ENSMUST00000188950.2
ENSMUSG00000116618.2	ENSMUST00000231833.2
ENSMUSG00000116585.2	ENSMUST00000232610.2
ENSMUSG00000116955.2	ENSMUST00000231693.2
ENSMUSG00000090069.3	ENSMUST00000160177.3
ENSMUSG00000090069.3	ENSMUST00000160545.2
ENSMUSG00000116760.2	ENSMUST00000231840.2
ENSMUSG00000116760.2	ENSMUST00000231559.2
ENSMUSG00000116760.2	ENSMUST00000232669.2
ENSMUSG00000116760.2	ENSMUST00000232061.2
ENSMUSG00000087478.2	ENSMUST00000130639.2
ENSMUSG00000087478.2	ENSMUST00000123009.2
ENSMUSG00000117569.2	ENSMUST00000140890.3
ENSMUSG00000097049.2	ENSMUST00000181618.2
ENSMUSG00000117026.2	ENSMUST00000233443.2
ENSMUSG00000117143.2	ENSMUST00000232756.2
ENSMUSG00000117341.2	ENSMUST00000233960.2
ENSMUSG00000117264.2	ENSMUST00000233804.2
ENSMUSG00000117110.2	ENSMUST00000233332.2
ENSMUSG00000117227.2	ENSMUST00000232911.2
ENSMUSG00000099384.7	ENSMUST00000188715.2
ENSMUSG00000089633.3	ENSMUST00000159422.2
ENSMUSG00000089633.3	ENSMUST00000159602.3
ENSMUSG00000089941.2	ENSMUST00000161091.2
ENSMUSG00000089907.3	ENSMUST00000162432.2
ENSMUSG00000100402.2	ENSMUST00000190466.2
ENSMUSG00000097350.3	ENSMUST00000181774.3
ENSMUSG00000117337.2	ENSMUST00000233693.2
ENSMUSG00000117314.2	ENSMUST00000233194.2
ENSMUSG00000117314.2	ENSMUST00000233410.2
ENSMUSG00000078247.6	ENSMUST00000160932.3
ENSMUSG00000078247.6	ENSMUST00000239232.2
ENSMUSG00000078247.6	ENSMUST00000159791.2
ENSMUSG00000078247.6	ENSMUST00000159731.2
ENSMUSG00000078247.6	ENSMUST00000161890.2
ENSMUSG00000117030.2	ENSMUST00000232857.2
ENSMUSG00000117061.2	ENSMUST00000233721.2
ENSMUSG00000117072.2	ENSMUST00000233153.2
ENSMUSG00000117282.2	ENSMUST00000233603.2
ENSMUSG00000117278.2	ENSMUST00000233737.2
ENSMUSG00000117092.2	ENSMUST00000233244.2
ENSMUSG00000117042.2	ENSMUST00000137459.8
ENSMUSG00000117063.2	ENSMUST00000135850.8
ENSMUSG00000090211.4	ENSMUST00000160626.4
ENSMUSG00000085705.2	ENSMUST00000150889.2
ENSMUSG00000117185.2	ENSMUST00000232962.2
ENSMUSG00000117254.2	ENSMUST00000233271.2
ENSMUSG00000117328.2	ENSMUST00000233310.2
ENSMUSG00000116801.2	ENSMUST00000232609.2
ENSMUSG00000116655.2	ENSMUST00000231330.2
ENSMUSG00000097624.3	ENSMUST00000231526.2
ENSMUSG00000116851.2	ENSMUST00000232255.2
ENSMUSG00000116718.2	ENSMUST00000231577.2
ENSMUSG00000116718.2	ENSMUST00000231947.2
ENSMUSG00000116924.2	ENSMUST00000231675.2
ENSMUSG00000116924.2	ENSMUST00000231822.2
ENSMUSG00000116839.2	ENSMUST00000232488.2
ENSMUSG00000060149.8	ENSMUST00000232328.2
ENSMUSG00000116802.2	ENSMUST00000231355.2
ENSMUSG00000072761.11	ENSMUST00000186431.7
ENSMUSG00000116590.2	ENSMUST00000232288.2
ENSMUSG00000097379.3	ENSMUST00000181390.3
ENSMUSG00000116587.2	ENSMUST00000232641.2
ENSMUSG00000116984.2	ENSMUST00000231951.2
ENSMUSG00000116974.2	ENSMUST00000232004.2
ENSMUSG00000102080.3	ENSMUST00000188185.2
ENSMUSG00000102080.3	ENSMUST00000232348.2
ENSMUSG00000116771.2	ENSMUST00000232563.2
ENSMUSG00000097781.2	ENSMUST00000180842.2
ENSMUSG00000117070.2	ENSMUST00000233101.2
ENSMUSG00000098164.3	ENSMUST00000182063.3
ENSMUSG00000117322.2	ENSMUST00000233076.2
ENSMUSG00000115842.2	ENSMUST00000226550.2
ENSMUSG00000097006.8	ENSMUST00000181291.8
ENSMUSG00000097006.8	ENSMUST00000181605.2
ENSMUSG00000115692.2	ENSMUST00000228934.2
ENSMUSG00000086719.2	ENSMUST00000147774.2
ENSMUSG00000089697.2	ENSMUST00000161395.2
ENSMUSG00000117400.2	ENSMUST00000234429.2
ENSMUSG00000117488.2	ENSMUST00000234950.2
ENSMUSG00000117523.2	ENSMUST00000234317.2
ENSMUSG00000117557.2	ENSMUST00000234329.2
ENSMUSG00000085185.11	ENSMUST00000171563.4
ENSMUSG00000073437.11	ENSMUST00000181014.8
ENSMUSG00000073437.11	ENSMUST00000181259.8
ENSMUSG00000073437.11	ENSMUST00000181760.8
ENSMUSG00000073437.11	ENSMUST00000084725.6
ENSMUSG00000073437.11	ENSMUST00000180390.2
ENSMUSG00000073437.11	ENSMUST00000180579.2
ENSMUSG00000117487.2	ENSMUST00000234404.2
ENSMUSG00000093565.2	ENSMUST00000176921.2
ENSMUSG00000093565.2	ENSMUST00000176215.2
ENSMUSG00000117423.2	ENSMUST00000234740.2
ENSMUSG00000117423.2	ENSMUST00000234764.2
ENSMUSG00000090101.2	ENSMUST00000161706.2
ENSMUSG00000117379.2	ENSMUST00000234130.2
ENSMUSG00000117437.2	ENSMUST00000234604.2
ENSMUSG00000117420.2	ENSMUST00000234858.2
ENSMUSG00000117577.2	ENSMUST00000234713.2
ENSMUSG00000117445.2	ENSMUST00000235087.2
ENSMUSG00000091475.5	ENSMUST00000163493.4
ENSMUSG00000091475.5	ENSMUST00000234667.2
ENSMUSG00000091475.5	ENSMUST00000234504.2
ENSMUSG00000117791.2	ENSMUST00000237100.2
ENSMUSG00000118136.2	ENSMUST00000235985.2
ENSMUSG00000117741.2	ENSMUST00000236363.2
ENSMUSG00000084862.2	ENSMUST00000148064.2
ENSMUSG00000097405.2	ENSMUST00000181174.2
ENSMUSG00000097523.3	ENSMUST00000180932.3
ENSMUSG00000097523.3	ENSMUST00000235322.2
ENSMUSG00000117596.2	ENSMUST00000234156.2
ENSMUSG00000117551.2	ENSMUST00000234840.2
ENSMUSG00000118232.2	ENSMUST00000236943.2
ENSMUSG00000118107.2	ENSMUST00000236778.2
ENSMUSG00000118107.2	ENSMUST00000236309.2
ENSMUSG00000118068.2	ENSMUST00000237899.2
ENSMUSG00000091078.2	ENSMUST00000165911.2
ENSMUSG00000078838.4	ENSMUST00000236777.2
ENSMUSG00000092539.3	ENSMUST00000236945.2
ENSMUSG00000118147.2	ENSMUST00000237264.2
ENSMUSG00000118007.2	ENSMUST00000237254.2
ENSMUSG00000117799.2	ENSMUST00000236359.2
ENSMUSG00000086898.2	ENSMUST00000143605.2
ENSMUSG00000118010.2	ENSMUST00000235247.2
ENSMUSG00000097090.2	ENSMUST00000180434.2
ENSMUSG00000117916.2	ENSMUST00000236498.2
ENSMUSG00000117794.2	ENSMUST00000236878.2
ENSMUSG00000116751.2	ENSMUST00000232564.2
ENSMUSG00000073430.6	ENSMUST00000232363.2
ENSMUSG00000073430.6	ENSMUST00000231456.2
ENSMUSG00000073430.6	ENSMUST00000231631.2
ENSMUSG00000073430.6	ENSMUST00000231411.2
ENSMUSG00000116692.2	ENSMUST00000231851.2
ENSMUSG00000116879.2	ENSMUST00000232133.2
ENSMUSG00000116970.2	ENSMUST00000232032.2
ENSMUSG00000116657.2	ENSMUST00000231483.2
ENSMUSG00000116884.2	ENSMUST00000231648.2
ENSMUSG00000116571.2	ENSMUST00000231767.2
ENSMUSG00000087387.3	ENSMUST00000133274.3
ENSMUSG00000086485.3	ENSMUST00000156950.3
ENSMUSG00000117216.2	ENSMUST00000233056.2
ENSMUSG00000085846.2	ENSMUST00000145924.2
ENSMUSG00000117130.2	ENSMUST00000232846.2
ENSMUSG00000117263.2	ENSMUST00000233367.2
ENSMUSG00000117120.2	ENSMUST00000141806.3
ENSMUSG00000117171.2	ENSMUST00000233181.2
ENSMUSG00000117028.2	ENSMUST00000232711.2
ENSMUSG00000117027.2	ENSMUST00000232919.2
ENSMUSG00000117303.2	ENSMUST00000232734.2
ENSMUSG00000117313.2	ENSMUST00000233201.2
ENSMUSG00000117084.2	ENSMUST00000232983.2
ENSMUSG00000097714.2	ENSMUST00000180802.2
ENSMUSG00000066170.8	ENSMUST00000181029.3
ENSMUSG00000117131.2	ENSMUST00000232740.2
ENSMUSG00000117255.2	ENSMUST00000233925.2
ENSMUSG00000117301.2	ENSMUST00000233498.2
ENSMUSG00000087615.3	ENSMUST00000232781.2
ENSMUSG00000087615.3	ENSMUST00000146779.2
ENSMUSG00000085333.2	ENSMUST00000125317.2
ENSMUSG00000087693.2	ENSMUST00000148464.2
ENSMUSG00000087693.2	ENSMUST00000141445.2
ENSMUSG00000117080.2	ENSMUST00000233094.2
ENSMUSG00000086154.3	ENSMUST00000137730.2
ENSMUSG00000086154.3	ENSMUST00000233272.2
ENSMUSG00000086154.3	ENSMUST00000233751.2
ENSMUSG00000087308.2	ENSMUST00000130607.2
ENSMUSG00000117007.2	ENSMUST00000233185.2
ENSMUSG00000117007.2	ENSMUST00000233006.2
ENSMUSG00000117007.2	ENSMUST00000233640.2
ENSMUSG00000085912.3	ENSMUST00000133221.3
ENSMUSG00000117614.2	ENSMUST00000234345.2
ENSMUSG00000117592.2	ENSMUST00000234551.2
ENSMUSG00000117592.2	ENSMUST00000234239.2
ENSMUSG00000117575.2	ENSMUST00000234531.2
ENSMUSG00000117575.2	ENSMUST00000234181.2
ENSMUSG00000117427.2	ENSMUST00000234472.2
ENSMUSG00000117427.2	ENSMUST00000234276.2
ENSMUSG00000117427.2	ENSMUST00000234307.2
ENSMUSG00000117427.2	ENSMUST00000235076.2
ENSMUSG00000097125.3	ENSMUST00000234913.2
ENSMUSG00000097125.3	ENSMUST00000234040.2
ENSMUSG00000097125.3	ENSMUST00000235051.2
ENSMUSG00000097125.3	ENSMUST00000234885.2
ENSMUSG00000097125.3	ENSMUST00000234333.2
ENSMUSG00000097125.3	ENSMUST00000234732.2
ENSMUSG00000097125.3	ENSMUST00000235120.2
ENSMUSG00000097125.3	ENSMUST00000234993.2
ENSMUSG00000099329.3	ENSMUST00000150388.3
ENSMUSG00000089900.3	ENSMUST00000163069.2
ENSMUSG00000089900.3	ENSMUST00000159875.3
ENSMUSG00000117376.2	ENSMUST00000234617.2
ENSMUSG00000117534.2	ENSMUST00000234958.2
ENSMUSG00000117434.2	ENSMUST00000234637.2
ENSMUSG00000117489.2	ENSMUST00000234919.2
ENSMUSG00000086534.3	ENSMUST00000149552.3
ENSMUSG00000117528.2	ENSMUST00000234695.2
ENSMUSG00000117371.2	ENSMUST00000234271.2
ENSMUSG00000117835.2	ENSMUST00000237696.2
ENSMUSG00000118341.2	ENSMUST00000235858.2
ENSMUSG00000117725.2	ENSMUST00000235695.2
ENSMUSG00000117725.2	ENSMUST00000236802.2
ENSMUSG00000117725.2	ENSMUST00000237645.2
ENSMUSG00000099474.2	ENSMUST00000188852.2
ENSMUSG00000117760.2	ENSMUST00000237260.2
ENSMUSG00000118119.2	ENSMUST00000235890.2
ENSMUSG00000118281.2	ENSMUST00000235757.2
ENSMUSG00000117786.2	ENSMUST00000236572.2
ENSMUSG00000118284.2	ENSMUST00000236151.2
ENSMUSG00000118169.2	ENSMUST00000236274.2
ENSMUSG00000086010.9	ENSMUST00000146320.3
ENSMUSG00000117899.2	ENSMUST00000237537.2
ENSMUSG00000117899.2	ENSMUST00000235624.2
ENSMUSG00000118157.2	ENSMUST00000236083.2
ENSMUSG00000118081.2	ENSMUST00000235226.2
ENSMUSG00000118049.2	ENSMUST00000235946.2
ENSMUSG00000117818.2	ENSMUST00000235158.2
ENSMUSG00000013562.13	ENSMUST00000013706.9
ENSMUSG00000118071.2	ENSMUST00000235397.2
ENSMUSG00000118239.2	ENSMUST00000236000.2
ENSMUSG00000117987.2	ENSMUST00000236145.2
ENSMUSG00000117987.2	ENSMUST00000237479.2
ENSMUSG00000117656.2	ENSMUST00000237283.2
ENSMUSG00000117355.2	ENSMUST00000234824.2
ENSMUSG00000117562.3	ENSMUST00000234078.3
ENSMUSG00000117879.2	ENSMUST00000235350.2
ENSMUSG00000097305.3	ENSMUST00000180839.3
ENSMUSG00000097305.3	ENSMUST00000236612.2
ENSMUSG00000097217.3	ENSMUST00000181112.3
ENSMUSG00000117872.2	ENSMUST00000237668.2
ENSMUSG00000117872.2	ENSMUST00000236795.2
ENSMUSG00000117443.2	ENSMUST00000234135.2
ENSMUSG00000091968.2	ENSMUST00000164075.2
ENSMUSG00000097030.2	ENSMUST00000181318.2
ENSMUSG00000117654.2	ENSMUST00000234587.2
ENSMUSG00000117601.2	ENSMUST00000234398.2
ENSMUSG00000092412.2	ENSMUST00000163245.2
ENSMUSG00000090952.3	ENSMUST00000170103.3
ENSMUSG00000092602.2	ENSMUST00000173637.2
ENSMUSG00000092564.3	ENSMUST00000172526.3
ENSMUSG00000101438.3	ENSMUST00000185388.3
ENSMUSG00000101438.3	ENSMUST00000189156.2
ENSMUSG00000117603.2	ENSMUST00000234174.2
ENSMUSG00000118084.2	ENSMUST00000235802.2
ENSMUSG00000092338.2	ENSMUST00000174851.2
ENSMUSG00000092595.3	ENSMUST00000168978.3
ENSMUSG00000098197.3	ENSMUST00000237731.2
ENSMUSG00000117772.2	ENSMUST00000237628.2
ENSMUSG00000117829.2	ENSMUST00000237050.2
ENSMUSG00000118026.2	ENSMUST00000236447.2
ENSMUSG00000092550.3	ENSMUST00000173770.3
ENSMUSG00000081512.2	ENSMUST00000121995.2
ENSMUSG00000092415.3	ENSMUST00000174074.2
ENSMUSG00000092415.3	ENSMUST00000236664.2
ENSMUSG00000092395.2	ENSMUST00000174756.2
ENSMUSG00000092176.2	ENSMUST00000168709.3
ENSMUSG00000092525.2	ENSMUST00000174600.2
ENSMUSG00000015451.17	ENSMUST00000015595.13
ENSMUSG00000015451.17	ENSMUST00000162133.8
ENSMUSG00000015451.17	ENSMUST00000161121.8
ENSMUSG00000092203.8	ENSMUST00000174714.8
ENSMUSG00000092203.8	ENSMUST00000173070.8
ENSMUSG00000092203.8	ENSMUST00000172501.8
ENSMUSG00000073415.5	ENSMUST00000151136.2
ENSMUSG00000092241.2	ENSMUST00000173576.2
ENSMUSG00000090936.3	ENSMUST00000172285.3
ENSMUSG00000079505.3	ENSMUST00000113886.3
ENSMUSG00000093516.2	ENSMUST00000175723.2
ENSMUSG00000092389.3	ENSMUST00000173162.3
ENSMUSG00000086867.2	ENSMUST00000135203.2
ENSMUSG00000092219.2	ENSMUST00000173840.2
ENSMUSG00000092600.2	ENSMUST00000174630.2
ENSMUSG00000092171.2	ENSMUST00000172874.2
ENSMUSG00000087443.2	ENSMUST00000145804.2
ENSMUSG00000084998.2	ENSMUST00000149452.2
ENSMUSG00000092604.2	ENSMUST00000172480.2
ENSMUSG00000092368.2	ENSMUST00000173900.2
ENSMUSG00000092365.3	ENSMUST00000174728.3
ENSMUSG00000038311.14	ENSMUST00000056774.16
ENSMUSG00000038311.14	ENSMUST00000090537.7
ENSMUSG00000092474.2	ENSMUST00000173648.2
ENSMUSG00000092392.2	ENSMUST00000173141.2
ENSMUSG00000092239.2	ENSMUST00000174380.2
ENSMUSG00000092591.2	ENSMUST00000174168.2
ENSMUSG00000117210.2	ENSMUST00000233396.2
ENSMUSG00000117011.2	ENSMUST00000233120.2
ENSMUSG00000090307.8	ENSMUST00000169733.8
ENSMUSG00000090307.8	ENSMUST00000167672.2
ENSMUSG00000090307.8	ENSMUST00000164150.2
ENSMUSG00000117106.2	ENSMUST00000233110.2
ENSMUSG00000090048.2	ENSMUST00000160203.2
ENSMUSG00000089849.2	ENSMUST00000161664.2
ENSMUSG00000073394.5	ENSMUST00000097320.3
ENSMUSG00000117044.2	ENSMUST00000233532.2
ENSMUSG00000097119.3	ENSMUST00000181149.2
ENSMUSG00000067389.4	ENSMUST00000087588.4
ENSMUSG00000086472.2	ENSMUST00000156224.2
ENSMUSG00000097727.9	ENSMUST00000180558.9
ENSMUSG00000097727.9	ENSMUST00000180519.2
ENSMUSG00000097727.9	ENSMUST00000233473.2
ENSMUSG00000117139.2	ENSMUST00000233237.2
ENSMUSG00000117085.2	ENSMUST00000233801.2
ENSMUSG00000117048.2	ENSMUST00000233085.2
ENSMUSG00000117040.2	ENSMUST00000233512.2
ENSMUSG00000117287.2	ENSMUST00000233284.2
ENSMUSG00000114244.2	ENSMUST00000224870.2
ENSMUSG00000084880.2	ENSMUST00000155812.2
ENSMUSG00000086930.2	ENSMUST00000136531.2
ENSMUSG00000085932.2	ENSMUST00000122904.2
ENSMUSG00000117334.2	ENSMUST00000232692.2
ENSMUSG00000117157.2	ENSMUST00000233338.2
ENSMUSG00000117104.2	ENSMUST00000233838.2
ENSMUSG00000117019.2	ENSMUST00000233471.2
ENSMUSG00000110276.2	ENSMUST00000209681.2
ENSMUSG00000101012.7	ENSMUST00000185974.7
ENSMUSG00000117221.2	ENSMUST00000233582.2
ENSMUSG00000117221.2	ENSMUST00000233890.2
ENSMUSG00000092268.2	ENSMUST00000172972.2
ENSMUSG00000090012.2	ENSMUST00000159971.2
ENSMUSG00000090227.2	ENSMUST00000159471.2
ENSMUSG00000117117.2	ENSMUST00000233275.2
ENSMUSG00000104256.3	ENSMUST00000194498.3
ENSMUSG00000117009.2	ENSMUST00000232953.2
ENSMUSG00000067103.7	ENSMUST00000180996.2
ENSMUSG00000117222.2	ENSMUST00000233175.2
ENSMUSG00000117204.2	ENSMUST00000233466.2
ENSMUSG00000117181.2	ENSMUST00000233527.2
ENSMUSG00000117175.2	ENSMUST00000233779.2
ENSMUSG00000100150.3	ENSMUST00000233877.2
ENSMUSG00000117076.2	ENSMUST00000232754.2
ENSMUSG00000117033.2	ENSMUST00000232735.2
ENSMUSG00000117035.2	ENSMUST00000233404.2
ENSMUSG00000098552.2	ENSMUST00000183438.2
ENSMUSG00000117128.2	ENSMUST00000232747.2
ENSMUSG00000099747.2	ENSMUST00000190635.2
ENSMUSG00000117132.2	ENSMUST00000233856.2
ENSMUSG00000097077.2	ENSMUST00000181962.2
ENSMUSG00000117172.2	ENSMUST00000233314.2
ENSMUSG00000117245.2	ENSMUST00000232883.2
ENSMUSG00000091390.2	ENSMUST00000169146.2
ENSMUSG00000117297.2	ENSMUST00000232713.2
ENSMUSG00000079414.4	ENSMUST00000233454.2
ENSMUSG00000079414.4	ENSMUST00000112915.3
ENSMUSG00000079414.4	ENSMUST00000233806.2
ENSMUSG00000117100.2	ENSMUST00000232926.2
ENSMUSG00000086594.3	ENSMUST00000145848.2
ENSMUSG00000086594.3	ENSMUST00000152750.2
ENSMUSG00000117191.2	ENSMUST00000233598.2
ENSMUSG00000101606.2	ENSMUST00000190184.2
ENSMUSG00000117036.2	ENSMUST00000233618.2
ENSMUSG00000117066.2	ENSMUST00000232942.2
ENSMUSG00000090565.8	ENSMUST00000164605.8
ENSMUSG00000073377.10	ENSMUST00000097295.10
ENSMUSG00000091160.2	ENSMUST00000170636.2
ENSMUSG00000117105.2	ENSMUST00000233348.2
ENSMUSG00000117335.2	ENSMUST00000232741.2
ENSMUSG00000117250.2	ENSMUST00000233078.2
ENSMUSG00000117229.2	ENSMUST00000232714.2
ENSMUSG00000117296.2	ENSMUST00000233041.2
ENSMUSG00000117220.2	ENSMUST00000233985.2
ENSMUSG00000117003.2	ENSMUST00000233518.2
ENSMUSG00000117235.2	ENSMUST00000233785.2
ENSMUSG00000114563.2	ENSMUST00000224424.2
ENSMUSG00000114291.2	ENSMUST00000223962.2
ENSMUSG00000114492.2	ENSMUST00000225696.2
ENSMUSG00000117029.2	ENSMUST00000233130.2
ENSMUSG00000117243.2	ENSMUST00000232839.2
ENSMUSG00000117208.2	ENSMUST00000233735.2
ENSMUSG00000117193.2	ENSMUST00000233387.2
ENSMUSG00000117004.2	ENSMUST00000232811.2
ENSMUSG00000100572.2	ENSMUST00000187090.2
ENSMUSG00000117323.2	ENSMUST00000232963.2
ENSMUSG00000117069.2	ENSMUST00000233910.2
ENSMUSG00000096988.2	ENSMUST00000181032.2
ENSMUSG00000073374.4	ENSMUST00000188481.2
ENSMUSG00000117053.2	ENSMUST00000232967.2
ENSMUSG00000117124.2	ENSMUST00000233218.2
ENSMUSG00000117233.2	ENSMUST00000232745.2
ENSMUSG00000097282.2	ENSMUST00000181546.2
ENSMUSG00000117231.2	ENSMUST00000233559.2
ENSMUSG00000093622.2	ENSMUST00000175668.2
ENSMUSG00000097154.3	ENSMUST00000180468.2
ENSMUSG00000117079.2	ENSMUST00000233521.2
ENSMUSG00000117315.2	ENSMUST00000233463.2
ENSMUSG00000117137.2	ENSMUST00000233188.2
ENSMUSG00000117199.2	ENSMUST00000232737.2
ENSMUSG00000085492.8	ENSMUST00000137830.8
ENSMUSG00000117637.2	ENSMUST00000234677.2
ENSMUSG00000089779.2	ENSMUST00000161407.2
ENSMUSG00000117096.2	ENSMUST00000233236.2
ENSMUSG00000117292.2	ENSMUST00000232950.2
ENSMUSG00000117292.2	ENSMUST00000233479.2
ENSMUSG00000117023.2	ENSMUST00000233268.2
ENSMUSG00000117118.2	ENSMUST00000232782.2
ENSMUSG00000090168.2	ENSMUST00000160562.2
ENSMUSG00000117038.2	ENSMUST00000232749.2
ENSMUSG00000117226.2	ENSMUST00000233429.2
ENSMUSG00000117226.2	ENSMUST00000233374.2
ENSMUSG00000117358.2	ENSMUST00000234433.2
ENSMUSG00000097546.2	ENSMUST00000181387.2
ENSMUSG00000117444.2	ENSMUST00000234963.2
ENSMUSG00000117441.2	ENSMUST00000234097.2
ENSMUSG00000117560.2	ENSMUST00000234897.2
ENSMUSG00000117342.2	ENSMUST00000235100.2
ENSMUSG00000117342.2	ENSMUST00000234418.2
ENSMUSG00000117539.2	ENSMUST00000234389.2
ENSMUSG00000117598.2	ENSMUST00000234248.2
ENSMUSG00000117648.2	ENSMUST00000234450.2
ENSMUSG00000117525.2	ENSMUST00000234569.2
ENSMUSG00000118651.2	ENSMUST00000239444.2
ENSMUSG00000117426.2	ENSMUST00000234743.2
ENSMUSG00000117616.2	ENSMUST00000234208.2
ENSMUSG00000117394.2	ENSMUST00000234236.2
ENSMUSG00000117561.2	ENSMUST00000234471.2
ENSMUSG00000117415.2	ENSMUST00000234800.2
ENSMUSG00000117440.2	ENSMUST00000234217.2
ENSMUSG00000117375.2	ENSMUST00000234757.2
ENSMUSG00000112121.2	ENSMUST00000220322.2
ENSMUSG00000112121.2	ENSMUST00000219184.2
ENSMUSG00000117413.2	ENSMUST00000234591.2
ENSMUSG00000117399.2	ENSMUST00000234063.2
ENSMUSG00000100154.2	ENSMUST00000187700.2
ENSMUSG00000117509.2	ENSMUST00000235082.2
ENSMUSG00000097254.3	ENSMUST00000180515.2
ENSMUSG00000117442.2	ENSMUST00000234364.2
