ENSMUSG00000051951.6	ENSMUST00000070533.5
ENSMUSG00000021738.6	ENSMUST00000223714.2
ENSMUSG00000021738.6	ENSMUST00000223880.2
ENSMUSG00000053453.10	ENSMUST00000225325.2
ENSMUSG00000053453.10	ENSMUST00000065865.10
ENSMUSG00000079357.10	ENSMUST00000112652.9
ENSMUSG00000079357.10	ENSMUST00000159275.4
ENSMUSG00000084902.3	ENSMUST00000144914.3
ENSMUSG00000044772.3	ENSMUST00000061045.3
ENSMUSG00000056296.18	ENSMUST00000223583.2
ENSMUSG00000056296.18	ENSMUST00000112656.4
ENSMUSG00000056296.18	ENSMUST00000070323.12
ENSMUSG00000054423.15	ENSMUST00000112658.8
ENSMUSG00000054423.15	ENSMUST00000112657.9
ENSMUSG00000054423.15	ENSMUST00000177814.2
ENSMUSG00000054423.15	ENSMUST00000067491.14
ENSMUSG00000021743.7	ENSMUST00000224023.2
ENSMUSG00000021743.7	ENSMUST00000022262.6
ENSMUSG00000021743.7	ENSMUST00000224714.2
ENSMUSG00000114378.2	ENSMUST00000225871.2
ENSMUSG00000033111.17	ENSMUST00000224389.2
ENSMUSG00000033111.17	ENSMUST00000112669.10
ENSMUSG00000033111.17	ENSMUST00000163392.3
ENSMUSG00000033111.17	ENSMUST00000223762.2
ENSMUSG00000033111.17	ENSMUST00000223702.2
ENSMUSG00000033111.17	ENSMUST00000225294.2
ENSMUSG00000033111.17	ENSMUST00000223631.2
ENSMUSG00000033111.17	ENSMUST00000223927.2
ENSMUSG00000033111.17	ENSMUST00000225773.2
ENSMUSG00000097148.3	ENSMUST00000181173.2
ENSMUSG00000060579.14	ENSMUST00000160340.8
ENSMUSG00000060579.14	ENSMUST00000162278.8
ENSMUSG00000060579.14	ENSMUST00000161302.8
ENSMUSG00000060579.14	ENSMUST00000179394.8
ENSMUSG00000021747.13	ENSMUST00000102996.4
ENSMUSG00000021749.7	ENSMUST00000022269.7
ENSMUSG00000021750.17	ENSMUST00000120411.9
ENSMUSG00000021750.17	ENSMUST00000036070.15
ENSMUSG00000021750.17	ENSMUST00000121887.8
ENSMUSG00000021751.14	ENSMUST00000164598.8
ENSMUSG00000021751.14	ENSMUST00000022271.14
ENSMUSG00000021752.15	ENSMUST00000022272.14
ENSMUSG00000021752.15	ENSMUST00000170111.3
ENSMUSG00000021748.10	ENSMUST00000022268.10
ENSMUSG00000033885.16	ENSMUST00000036682.9
ENSMUSG00000033885.16	ENSMUST00000225653.2
ENSMUSG00000033885.16	ENSMUST00000112689.9
ENSMUSG00000023156.5	ENSMUST00000023924.4
ENSMUSG00000023156.5	ENSMUST00000180369.2
ENSMUSG00000025277.15	ENSMUST00000166497.9
ENSMUSG00000025277.15	ENSMUST00000225234.2
ENSMUSG00000025279.8	ENSMUST00000026315.8
ENSMUSG00000109649.2	ENSMUST00000211339.2
ENSMUSG00000025278.10	ENSMUST00000052678.9
ENSMUSG00000063277.8	ENSMUST00000171360.3
ENSMUSG00000094706.9	ENSMUST00000096148.11
ENSMUSG00000079364.4	ENSMUST00000163790.2
ENSMUSG00000091617.9	ENSMUST00000164366.8
ENSMUSG00000091227.2	ENSMUST00000169555.2
ENSMUSG00000091676.2	ENSMUST00000163826.2
ENSMUSG00000072726.4	ENSMUST00000100886.4
ENSMUSG00000091472.3	ENSMUST00000165744.2
ENSMUSG00000096183.8	ENSMUST00000168458.8
ENSMUSG00000095015.8	ENSMUST00000100888.10
ENSMUSG00000090363.9	ENSMUST00000172431.8
ENSMUSG00000096869.8	ENSMUST00000166493.8
ENSMUSG00000092167.9	ENSMUST00000167923.8
ENSMUSG00000094021.8	ENSMUST00000169215.8
ENSMUSG00000093985.8	ENSMUST00000170738.3
ENSMUSG00000093985.8	ENSMUST00000100895.10
ENSMUSG00000091400.2	ENSMUST00000166618.2
ENSMUSG00000090691.4	ENSMUST00000171906.2
ENSMUSG00000096685.8	ENSMUST00000166895.8
ENSMUSG00000090404.8	ENSMUST00000170673.2
ENSMUSG00000090404.8	ENSMUST00000168790.8
ENSMUSG00000091754.9	ENSMUST00000163850.8
ENSMUSG00000091814.2	ENSMUST00000171987.2
ENSMUSG00000094590.3	ENSMUST00000181786.2
ENSMUSG00000096839.8	ENSMUST00000167882.8
ENSMUSG00000093898.3	ENSMUST00000171706.2
ENSMUSG00000090627.9	ENSMUST00000163636.8
ENSMUSG00000090627.9	ENSMUST00000164917.8
ENSMUSG00000095360.8	ENSMUST00000169152.8
ENSMUSG00000095360.8	ENSMUST00000171784.8
ENSMUSG00000096904.8	ENSMUST00000164408.8
ENSMUSG00000072738.4	ENSMUST00000100900.4
ENSMUSG00000094811.8	ENSMUST00000112737.10
ENSMUSG00000094811.8	ENSMUST00000170923.9
ENSMUSG00000079396.5	ENSMUST00000170104.3
ENSMUSG00000094460.8	ENSMUST00000168480.10
ENSMUSG00000079371.10	ENSMUST00000112742.4
ENSMUSG00000079371.10	ENSMUST00000167913.8
ENSMUSG00000094634.9	ENSMUST00000165193.2
ENSMUSG00000091882.9	ENSMUST00000170613.8
ENSMUSG00000091882.9	ENSMUST00000168088.8
ENSMUSG00000091568.9	ENSMUST00000164139.2
ENSMUSG00000091568.9	ENSMUST00000171428.8
ENSMUSG00000090643.9	ENSMUST00000170686.8
ENSMUSG00000091275.2	ENSMUST00000163885.2
ENSMUSG00000090707.9	ENSMUST00000164484.8
ENSMUSG00000090512.9	ENSMUST00000164585.8
ENSMUSG00000096629.8	ENSMUST00000112758.10
ENSMUSG00000094370.8	ENSMUST00000177556.8
ENSMUSG00000096470.2	ENSMUST00000165814.2
ENSMUSG00000090547.2	ENSMUST00000170469.2
ENSMUSG00000095295.9	ENSMUST00000181562.8
ENSMUSG00000095797.9	ENSMUST00000180788.8
ENSMUSG00000094825.9	ENSMUST00000180867.8
ENSMUSG00000096003.8	ENSMUST00000177986.8
ENSMUSG00000096023.2	ENSMUST00000169362.2
ENSMUSG00000094929.2	ENSMUST00000164544.2
ENSMUSG00000079380.5	ENSMUST00000171053.2
ENSMUSG00000095912.2	ENSMUST00000179659.2
ENSMUSG00000079378.9	ENSMUST00000165713.8
ENSMUSG00000079378.9	ENSMUST00000112767.9
ENSMUSG00000095681.8	ENSMUST00000163719.8
ENSMUSG00000079383.10	ENSMUST00000165289.8
ENSMUSG00000090827.9	ENSMUST00000171964.8
ENSMUSG00000090827.9	ENSMUST00000171636.8
ENSMUSG00000091185.2	ENSMUST00000164459.2
ENSMUSG00000094132.8	ENSMUST00000166776.8
ENSMUSG00000091494.9	ENSMUST00000166025.8
ENSMUSG00000090539.9	ENSMUST00000163325.8
ENSMUSG00000094628.8	ENSMUST00000165619.8
ENSMUSG00000091700.8	ENSMUST00000171305.2
ENSMUSG00000091700.8	ENSMUST00000169465.8
ENSMUSG00000090872.9	ENSMUST00000163525.8
ENSMUSG00000094258.8	ENSMUST00000170546.8
ENSMUSG00000094258.8	ENSMUST00000163738.8
ENSMUSG00000090472.9	ENSMUST00000164069.8
ENSMUSG00000079386.9	ENSMUST00000112776.4
ENSMUSG00000091148.8	ENSMUST00000167902.2
ENSMUSG00000091148.8	ENSMUST00000169364.8
ENSMUSG00000091418.3	ENSMUST00000168866.2
ENSMUSG00000095056.8	ENSMUST00000167245.8
ENSMUSG00000095056.8	ENSMUST00000164038.8
ENSMUSG00000079388.10	ENSMUST00000165466.8
ENSMUSG00000079389.11	ENSMUST00000171810.8
ENSMUSG00000079389.11	ENSMUST00000112779.10
ENSMUSG00000091114.2	ENSMUST00000165431.2
ENSMUSG00000079391.11	ENSMUST00000164512.8
ENSMUSG00000090764.9	ENSMUST00000171866.8
ENSMUSG00000090764.9	ENSMUST00000167839.8
ENSMUSG00000091563.9	ENSMUST00000170207.8
ENSMUSG00000091022.9	ENSMUST00000166928.8
ENSMUSG00000096775.2	ENSMUST00000096184.5
ENSMUSG00000095686.8	ENSMUST00000112787.9
ENSMUSG00000091756.2	ENSMUST00000164696.2
ENSMUSG00000096901.8	ENSMUST00000168306.8
ENSMUSG00000096218.3	ENSMUST00000181779.2
ENSMUSG00000096793.8	ENSMUST00000170480.8
ENSMUSG00000090364.2	ENSMUST00000170639.2
ENSMUSG00000079402.10	ENSMUST00000167430.8
ENSMUSG00000095368.8	ENSMUST00000112802.9
ENSMUSG00000095195.8	ENSMUST00000178728.2
ENSMUSG00000072739.5	ENSMUST00000096168.6
ENSMUSG00000096488.2	ENSMUST00000170123.2
ENSMUSG00000095533.8	ENSMUST00000112728.9
ENSMUSG00000096574.8	ENSMUST00000177786.8
ENSMUSG00000096039.9	ENSMUST00000112797.12
ENSMUSG00000096039.9	ENSMUST00000225885.2
ENSMUSG00000079409.9	ENSMUST00000171150.8
ENSMUSG00000079409.9	ENSMUST00000100920.10
ENSMUSG00000071613.12	ENSMUST00000170790.8
ENSMUSG00000079410.5	ENSMUST00000166494.2
ENSMUSG00000090487.9	ENSMUST00000170521.8
ENSMUSG00000092036.3	ENSMUST00000164372.3
ENSMUSG00000093979.9	ENSMUST00000170694.9
ENSMUSG00000093979.9	ENSMUST00000112595.3
ENSMUSG00000095024.9	ENSMUST00000096121.12
ENSMUSG00000021806.5	ENSMUST00000022340.5
ENSMUSG00000021807.7	ENSMUST00000022341.7
ENSMUSG00000043004.14	ENSMUST00000160013.8
ENSMUSG00000043004.14	ENSMUST00000055100.14
ENSMUSG00000043004.14	ENSMUST00000159073.8
ENSMUSG00000043004.14	ENSMUST00000159028.8
ENSMUSG00000043004.14	ENSMUST00000162425.8
ENSMUSG00000043004.14	ENSMUST00000161247.2
ENSMUSG00000045107.6	ENSMUST00000059666.6
ENSMUSG00000023243.10	ENSMUST00000024011.10
ENSMUSG00000023387.9	ENSMUST00000225596.2
ENSMUSG00000023387.9	ENSMUST00000024155.9
ENSMUSG00000021809.11	ENSMUST00000223663.2
ENSMUSG00000021809.11	ENSMUST00000022343.6
ENSMUSG00000021809.11	ENSMUST00000224311.2
ENSMUSG00000021810.4	ENSMUST00000022344.4
ENSMUSG00000039599.17	ENSMUST00000224930.2
ENSMUSG00000039599.17	ENSMUST00000225942.2
ENSMUSG00000039599.17	ENSMUST00000051915.7
ENSMUSG00000039599.17	ENSMUST00000090499.13
ENSMUSG00000039599.17	ENSMUST00000224721.2
ENSMUSG00000039599.17	ENSMUST00000090503.12
ENSMUSG00000039599.17	ENSMUST00000037698.13
ENSMUSG00000021811.8	ENSMUST00000022345.7
ENSMUSG00000049960.5	ENSMUST00000061444.5
ENSMUSG00000039543.17	ENSMUST00000056073.14
ENSMUSG00000039543.17	ENSMUST00000022349.14
ENSMUSG00000039543.17	ENSMUST00000022348.15
ENSMUSG00000021814.18	ENSMUST00000065504.17
ENSMUSG00000021814.18	ENSMUST00000100844.6
ENSMUSG00000021814.18	ENSMUST00000224975.2
ENSMUSG00000021815.5	ENSMUST00000022353.5
ENSMUSG00000021816.12	ENSMUST00000159027.8
ENSMUSG00000021816.12	ENSMUST00000161445.8
ENSMUSG00000021816.12	ENSMUST00000022355.11
ENSMUSG00000021816.12	ENSMUST00000161989.2
ENSMUSG00000034235.18	ENSMUST00000035340.14
ENSMUSG00000034235.18	ENSMUST00000022356.12
ENSMUSG00000068697.8	ENSMUST00000090469.8
ENSMUSG00000039376.14	ENSMUST00000057090.12
ENSMUSG00000039376.14	ENSMUST00000119483.2
ENSMUSG00000039376.14	ENSMUST00000117386.2
ENSMUSG00000039367.12	ENSMUST00000048657.10
ENSMUSG00000039367.12	ENSMUST00000223751.2
ENSMUSG00000039357.3	ENSMUST00000048016.3
ENSMUSG00000063787.5	ENSMUST00000071215.5
ENSMUSG00000063787.5	ENSMUST00000224633.2
ENSMUSG00000021819.12	ENSMUST00000022358.9
ENSMUSG00000021819.12	ENSMUST00000224751.2
ENSMUSG00000021819.12	ENSMUST00000223840.2
ENSMUSG00000039308.7	ENSMUST00000223679.2
ENSMUSG00000039308.7	ENSMUST00000225000.2
ENSMUSG00000039308.7	ENSMUST00000047490.6
ENSMUSG00000021820.19	ENSMUST00000100837.11
ENSMUSG00000021820.19	ENSMUST00000071816.7
ENSMUSG00000021820.19	ENSMUST00000080440.14
ENSMUSG00000021820.19	ENSMUST00000226630.2
ENSMUSG00000021822.4	ENSMUST00000022368.4
ENSMUSG00000021823.11	ENSMUST00000022369.9
ENSMUSG00000021824.14	ENSMUST00000154460.8
ENSMUSG00000021824.14	ENSMUST00000022371.10
ENSMUSG00000021824.14	ENSMUST00000224016.2
ENSMUSG00000039197.11	ENSMUST00000045376.11
ENSMUSG00000039197.11	ENSMUST00000224069.2
ENSMUSG00000021767.20	ENSMUST00000182855.8
ENSMUSG00000021767.20	ENSMUST00000182405.9
ENSMUSG00000021767.20	ENSMUST00000069648.14
ENSMUSG00000021767.20	ENSMUST00000182964.3
ENSMUSG00000021767.20	ENSMUST00000112458.3
ENSMUSG00000021767.20	ENSMUST00000238837.2
ENSMUSG00000063821.7	ENSMUST00000073870.7
ENSMUSG00000063821.7	ENSMUST00000224735.2
ENSMUSG00000021768.16	ENSMUST00000184703.8
ENSMUSG00000021768.16	ENSMUST00000120984.9
ENSMUSG00000021768.16	ENSMUST00000183698.8
ENSMUSG00000021768.16	ENSMUST00000119866.9
ENSMUSG00000021768.16	ENSMUST00000120956.8
ENSMUSG00000021768.16	ENSMUST00000075040.9
ENSMUSG00000021768.16	ENSMUST00000183943.2
ENSMUSG00000021770.12	ENSMUST00000022292.10
ENSMUSG00000021770.12	ENSMUST00000119430.3
ENSMUSG00000021771.15	ENSMUST00000022293.14
ENSMUSG00000021771.15	ENSMUST00000173456.8
ENSMUSG00000021771.15	ENSMUST00000172727.2
ENSMUSG00000021773.12	ENSMUST00000124549.9
ENSMUSG00000021773.12	ENSMUST00000177527.2
ENSMUSG00000039081.11	ENSMUST00000043409.9
ENSMUSG00000063458.14	ENSMUST00000075639.11
ENSMUSG00000063458.14	ENSMUST00000159777.8
ENSMUSG00000063458.14	ENSMUST00000162540.2
ENSMUSG00000063142.16	ENSMUST00000172099.9
ENSMUSG00000063142.16	ENSMUST00000179836.8
ENSMUSG00000063142.16	ENSMUST00000145596.3
ENSMUSG00000063142.16	ENSMUST00000065788.15
ENSMUSG00000063142.16	ENSMUST00000177634.8
ENSMUSG00000063142.16	ENSMUST00000179097.8
ENSMUSG00000063142.16	ENSMUST00000188285.7
ENSMUSG00000063142.16	ENSMUST00000112423.10
ENSMUSG00000063142.16	ENSMUST00000074983.13
ENSMUSG00000063142.16	ENSMUST00000190044.7
ENSMUSG00000063142.16	ENSMUST00000224077.2
ENSMUSG00000063142.16	ENSMUST00000188991.7
ENSMUSG00000063142.16	ENSMUST00000224468.2
ENSMUSG00000063142.16	ENSMUST00000100831.11
ENSMUSG00000063142.16	ENSMUST00000163322.3
ENSMUSG00000063142.16	ENSMUST00000190339.2
ENSMUSG00000021782.15	ENSMUST00000073687.13
ENSMUSG00000021782.15	ENSMUST00000090398.11
ENSMUSG00000025280.9	ENSMUST00000026322.9
ENSMUSG00000025290.18	ENSMUST00000112384.10
ENSMUSG00000025290.18	ENSMUST00000169826.3
ENSMUSG00000025290.18	ENSMUST00000225023.2
ENSMUSG00000025290.18	ENSMUST00000223999.2
ENSMUSG00000025290.18	ENSMUST00000224568.2
ENSMUSG00000007817.16	ENSMUST00000162645.8
ENSMUSG00000007817.16	ENSMUST00000007961.15
ENSMUSG00000021868.8	ENSMUST00000022419.7
ENSMUSG00000055538.8	ENSMUST00000069180.8
ENSMUSG00000021866.16	ENSMUST00000022416.15
ENSMUSG00000021866.16	ENSMUST00000112364.8
ENSMUSG00000095304.10	ENSMUST00000052286.16
ENSMUSG00000095304.10	ENSMUST00000183431.8
ENSMUSG00000095304.10	ENSMUST00000183725.2
ENSMUSG00000072676.13	ENSMUST00000185006.9
ENSMUSG00000072676.13	ENSMUST00000100811.6
ENSMUSG00000095975.4	ENSMUST00000184016.3
ENSMUSG00000048502.15	ENSMUST00000172667.8
ENSMUSG00000048502.15	ENSMUST00000049793.9
ENSMUSG00000021870.18	ENSMUST00000102956.8
ENSMUSG00000021870.18	ENSMUST00000038522.10
ENSMUSG00000021870.18	ENSMUST00000090359.11
ENSMUSG00000021870.18	ENSMUST00000112330.8
ENSMUSG00000021870.18	ENSMUST00000139075.8
ENSMUSG00000040818.11	ENSMUST00000224248.2
ENSMUSG00000040818.11	ENSMUST00000224378.2
ENSMUSG00000040818.11	ENSMUST00000224111.2
ENSMUSG00000040818.11	ENSMUST00000203874.3
ENSMUSG00000040818.11	ENSMUST00000037585.9
ENSMUSG00000021877.13	ENSMUST00000022429.9
ENSMUSG00000021877.13	ENSMUST00000112318.10
ENSMUSG00000043702.10	ENSMUST00000052932.10
ENSMUSG00000021879.14	ENSMUST00000022433.12
ENSMUSG00000021879.14	ENSMUST00000073309.5
ENSMUSG00000021898.17	ENSMUST00000238987.2
ENSMUSG00000021898.17	ENSMUST00000239004.2
ENSMUSG00000021898.17	ENSMUST00000165929.4
ENSMUSG00000021898.17	ENSMUST00000090337.12
ENSMUSG00000040760.12	ENSMUST00000036570.5
ENSMUSG00000040726.11	ENSMUST00000224331.2
ENSMUSG00000040726.11	ENSMUST00000035433.10
ENSMUSG00000040717.7	ENSMUST00000035336.5
ENSMUSG00000040717.7	ENSMUST00000223942.2
ENSMUSG00000040717.7	ENSMUST00000225146.2
ENSMUSG00000040717.7	ENSMUST00000226105.2
ENSMUSG00000021895.11	ENSMUST00000225949.2
ENSMUSG00000021895.11	ENSMUST00000049206.6
ENSMUSG00000021895.11	ENSMUST00000224981.2
ENSMUSG00000040651.10	ENSMUST00000022450.6
ENSMUSG00000046753.11	ENSMUST00000223689.2
ENSMUSG00000046753.11	ENSMUST00000050480.8
ENSMUSG00000040640.12	ENSMUST00000210135.2
ENSMUSG00000040640.12	ENSMUST00000090302.6
ENSMUSG00000040640.12	ENSMUST00000211145.2
ENSMUSG00000040640.12	ENSMUST00000211684.2
ENSMUSG00000040640.12	ENSMUST00000210924.2
ENSMUSG00000021994.16	ENSMUST00000063465.12
ENSMUSG00000021994.16	ENSMUST00000112272.2
ENSMUSG00000021991.10	ENSMUST00000022567.9
ENSMUSG00000021991.10	ENSMUST00000225985.2
ENSMUSG00000045776.4	ENSMUST00000055662.4
ENSMUSG00000045776.4	ENSMUST00000224760.2
ENSMUSG00000045776.4	ENSMUST00000224708.2
ENSMUSG00000042682.11	ENSMUST00000112268.4
ENSMUSG00000015971.6	ENSMUST00000016115.6
ENSMUSG00000015971.6	ENSMUST00000224797.2
ENSMUSG00000015966.18	ENSMUST00000122205.9
ENSMUSG00000015966.18	ENSMUST00000016110.13
ENSMUSG00000015970.20	ENSMUST00000067620.12
ENSMUSG00000015970.20	ENSMUST00000118917.2
ENSMUSG00000015968.19	ENSMUST00000112250.6
ENSMUSG00000015968.19	ENSMUST00000112249.10
ENSMUSG00000015968.19	ENSMUST00000224785.3
ENSMUSG00000015968.19	ENSMUST00000238504.2
ENSMUSG00000015968.19	ENSMUST00000223803.3
ENSMUSG00000015968.19	ENSMUST00000224198.3
ENSMUSG00000015968.19	ENSMUST00000238675.2
ENSMUSG00000021962.10	ENSMUST00000022535.9
ENSMUSG00000021957.8	ENSMUST00000022529.8
ENSMUSG00000021948.18	ENSMUST00000112210.11
ENSMUSG00000021948.18	ENSMUST00000112211.9
ENSMUSG00000021948.18	ENSMUST00000022521.13
ENSMUSG00000021948.18	ENSMUST00000112207.8
ENSMUSG00000021948.18	ENSMUST00000112206.8
ENSMUSG00000021948.18	ENSMUST00000112202.8
ENSMUSG00000021948.18	ENSMUST00000112203.2
ENSMUSG00000052395.18	ENSMUST00000064230.16
ENSMUSG00000006527.17	ENSMUST00000112184.10
ENSMUSG00000006527.17	ENSMUST00000054230.12
ENSMUSG00000006527.17	ENSMUST00000228006.2
ENSMUSG00000006527.17	ENSMUST00000227303.2
ENSMUSG00000006526.14	ENSMUST00000006701.8
ENSMUSG00000042485.8	ENSMUST00000040715.8
ENSMUSG00000021922.18	ENSMUST00000120269.11
ENSMUSG00000021922.18	ENSMUST00000078490.14
ENSMUSG00000021922.18	ENSMUST00000006703.15
ENSMUSG00000021922.18	ENSMUST00000168782.4
ENSMUSG00000006522.18	ENSMUST00000006697.17
ENSMUSG00000006522.18	ENSMUST00000227995.2
ENSMUSG00000006529.17	ENSMUST00000006704.17
ENSMUSG00000006529.17	ENSMUST00000163118.2
ENSMUSG00000021918.11	ENSMUST00000226551.2
ENSMUSG00000021918.11	ENSMUST00000228328.2
ENSMUSG00000021918.11	ENSMUST00000050171.10
ENSMUSG00000021918.11	ENSMUST00000226833.2
ENSMUSG00000021917.17	ENSMUST00000226782.2
ENSMUSG00000021917.17	ENSMUST00000228767.2
ENSMUSG00000021917.17	ENSMUST00000228736.2
ENSMUSG00000021917.17	ENSMUST00000186131.7
ENSMUSG00000021917.17	ENSMUST00000226374.2
ENSMUSG00000021916.17	ENSMUST00000168584.9
ENSMUSG00000021916.17	ENSMUST00000022476.9
ENSMUSG00000042354.8	ENSMUST00000037739.8
ENSMUSG00000042323.18	ENSMUST00000112098.11
ENSMUSG00000042323.18	ENSMUST00000112095.8
ENSMUSG00000042323.18	ENSMUST00000112094.8
ENSMUSG00000042323.18	ENSMUST00000052239.12
ENSMUSG00000042323.18	ENSMUST00000022474.14
ENSMUSG00000042323.18	ENSMUST00000112092.8
ENSMUSG00000042323.18	ENSMUST00000022471.12
ENSMUSG00000042323.18	ENSMUST00000090214.11
ENSMUSG00000058351.12	ENSMUST00000203261.3
ENSMUSG00000058351.12	ENSMUST00000064032.10
ENSMUSG00000058351.12	ENSMUST00000049732.11
ENSMUSG00000058351.12	ENSMUST00000090205.5
ENSMUSG00000071547.5	ENSMUST00000227096.2
ENSMUSG00000071547.5	ENSMUST00000227794.2
ENSMUSG00000071547.5	ENSMUST00000090212.5
ENSMUSG00000042286.14	ENSMUST00000036618.14
ENSMUSG00000021910.16	ENSMUST00000168206.8
ENSMUSG00000021910.16	ENSMUST00000022469.13
ENSMUSG00000021910.16	ENSMUST00000172142.8
ENSMUSG00000021910.16	ENSMUST00000165981.8
ENSMUSG00000021910.16	ENSMUST00000171735.2
ENSMUSG00000091898.9	ENSMUST00000169169.8
ENSMUSG00000021904.7	ENSMUST00000090180.4
ENSMUSG00000021902.8	ENSMUST00000226565.2
ENSMUSG00000021902.8	ENSMUST00000022459.5
ENSMUSG00000021902.8	ENSMUST00000228437.2
ENSMUSG00000021901.11	ENSMUST00000022458.11
ENSMUSG00000019027.9	ENSMUST00000048603.8
ENSMUSG00000021893.15	ENSMUST00000022451.14
ENSMUSG00000021892.15	ENSMUST00000100730.10
ENSMUSG00000021892.15	ENSMUST00000091903.5
ENSMUSG00000021891.9	ENSMUST00000227777.2
ENSMUSG00000021891.9	ENSMUST00000055303.5
ENSMUSG00000021891.9	ENSMUST00000227595.2
ENSMUSG00000021891.9	ENSMUST00000228727.2
ENSMUSG00000021890.7	ENSMUST00000022446.7
ENSMUSG00000057606.15	ENSMUST00000112027.9
ENSMUSG00000057606.15	ENSMUST00000150054.2
ENSMUSG00000115022.2	ENSMUST00000167175.8
ENSMUSG00000021884.19	ENSMUST00000022437.16
ENSMUSG00000021884.19	ENSMUST00000167066.8
ENSMUSG00000021884.19	ENSMUST00000127204.9
ENSMUSG00000021900.11	ENSMUST00000090147.7
ENSMUSG00000014496.9	ENSMUST00000227863.2
ENSMUSG00000014496.9	ENSMUST00000014640.9
ENSMUSG00000014496.9	ENSMUST00000227089.2
ENSMUSG00000021903.12	ENSMUST00000022460.11
ENSMUSG00000021903.12	ENSMUST00000164208.2
ENSMUSG00000021905.15	ENSMUST00000022461.11
ENSMUSG00000021905.15	ENSMUST00000067955.12
ENSMUSG00000021905.15	ENSMUST00000124303.9
ENSMUSG00000021906.15	ENSMUST00000022462.14
ENSMUSG00000021907.14	ENSMUST00000022464.14
ENSMUSG00000056234.16	ENSMUST00000163336.8
ENSMUSG00000056234.16	ENSMUST00000111994.10
ENSMUSG00000013701.14	ENSMUST00000013845.13
ENSMUSG00000013701.14	ENSMUST00000170331.8
ENSMUSG00000013701.14	ENSMUST00000226683.2
ENSMUSG00000021911.17	ENSMUST00000164137.8
ENSMUSG00000021911.17	ENSMUST00000163350.8
ENSMUSG00000021911.17	ENSMUST00000022470.15
ENSMUSG00000021911.17	ENSMUST00000170840.9
ENSMUSG00000021913.9	ENSMUST00000022480.8
ENSMUSG00000021913.9	ENSMUST00000228529.2
ENSMUSG00000072473.5	ENSMUST00000100723.4
ENSMUSG00000021919.9	ENSMUST00000070125.6
ENSMUSG00000100241.2	ENSMUST00000191501.2
ENSMUSG00000054051.8	ENSMUST00000066807.8
ENSMUSG00000041730.15	ENSMUST00000187377.7
ENSMUSG00000041730.15	ENSMUST00000189022.8
ENSMUSG00000041730.15	ENSMUST00000186452.7
ENSMUSG00000041730.15	ENSMUST00000068938.7
ENSMUSG00000041730.15	ENSMUST00000228878.2
ENSMUSG00000071540.5	ENSMUST00000096038.4
ENSMUSG00000041707.9	ENSMUST00000039191.8
ENSMUSG00000041707.9	ENSMUST00000227060.2
ENSMUSG00000078127.4	ENSMUST00000104926.3
ENSMUSG00000050666.15	ENSMUST00000053175.13
ENSMUSG00000051506.18	ENSMUST00000130509.10
ENSMUSG00000051506.18	ENSMUST00000061753.15
ENSMUSG00000041673.13	ENSMUST00000038956.12
ENSMUSG00000041673.13	ENSMUST00000120866.8
ENSMUSG00000041673.13	ENSMUST00000120951.2
ENSMUSG00000063506.15	ENSMUST00000111956.9
ENSMUSG00000063506.15	ENSMUST00000111955.2
ENSMUSG00000021936.15	ENSMUST00000111945.9
ENSMUSG00000021936.15	ENSMUST00000022504.12
ENSMUSG00000021936.15	ENSMUST00000111944.10
ENSMUSG00000021936.15	ENSMUST00000111943.8
ENSMUSG00000021936.15	ENSMUST00000111942.2
ENSMUSG00000108841.2	ENSMUST00000208577.2
ENSMUSG00000021940.11	ENSMUST00000022508.8
ENSMUSG00000021943.8	ENSMUST00000168727.3
ENSMUSG00000072625.2	ENSMUST00000100720.2
ENSMUSG00000041534.10	ENSMUST00000035695.10
ENSMUSG00000044519.9	ENSMUST00000166737.2
ENSMUSG00000115726.2	ENSMUST00000227795.2
ENSMUSG00000072624.4	ENSMUST00000100719.3
ENSMUSG00000095493.3	ENSMUST00000178958.3
ENSMUSG00000047441.5	ENSMUST00000058725.5
ENSMUSG00000021950.16	ENSMUST00000022519.15
ENSMUSG00000021950.16	ENSMUST00000120077.2
ENSMUSG00000048337.4	ENSMUST00000052164.4
ENSMUSG00000071531.4	ENSMUST00000226613.2
ENSMUSG00000041479.15	ENSMUST00000119693.8
ENSMUSG00000041479.15	ENSMUST00000035351.7
ENSMUSG00000041471.10	ENSMUST00000111917.3
ENSMUSG00000041471.10	ENSMUST00000228626.2
ENSMUSG00000021794.17	ENSMUST00000022322.17
ENSMUSG00000043681.6	ENSMUST00000052126.6
ENSMUSG00000023064.5	ENSMUST00000023826.5
ENSMUSG00000041445.10	ENSMUST00000111908.3
ENSMUSG00000021796.16	ENSMUST00000049005.15
ENSMUSG00000021796.16	ENSMUST00000165280.8
ENSMUSG00000021797.3	ENSMUST00000022325.3
ENSMUSG00000021798.15	ENSMUST00000022327.13
ENSMUSG00000021798.15	ENSMUST00000090040.12
ENSMUSG00000021798.15	ENSMUST00000022328.14
ENSMUSG00000021798.15	ENSMUST00000064098.14
ENSMUSG00000021798.15	ENSMUST00000228044.2
ENSMUSG00000021798.15	ENSMUST00000227819.2
ENSMUSG00000021798.15	ENSMUST00000022330.9
ENSMUSG00000021799.10	ENSMUST00000168444.9
ENSMUSG00000021799.10	ENSMUST00000022331.3
ENSMUSG00000041408.19	ENSMUST00000048263.14
ENSMUSG00000041408.19	ENSMUST00000169910.8
