"transcript_id","5'SS","3'SS","gene_id","NA","TPE"
"ENST00000596152.3","gt","ag","ENSG00000228956.9",0.415094339622642,"0.415094339622642"
"ENST00000596152.3","gt","ag","ENSG00000228956.9",0.415094339622642,"0.415094339622642"
"ENST00000670571.1","gt","ag","ENSG00000287069.1",0.25,"0.25"
"ENST00000670571.1","gt","ag","ENSG00000287069.1",0.25,"0.25"
"ENST00000670571.1","gt","ag","ENSG00000287069.1",0.25,"0.25"
"ENST00000670571.1","gt","ag","ENSG00000287069.1",0.25,"0.25"
"ENST00000670571.1","gt","ag","ENSG00000287069.1",0.25,"0.25"
"ENST00000668274.1","gt","ag","ENSG00000287069.1",0.25,"0.25"
"ENST00000668274.1","gt","ag","ENSG00000287069.1",0.25,"0.25"
"ENST00000448208.5","gt","ag","ENSG00000231304.2",0.166666666666667,"0.166666666666667"
"ENST00000448208.5","gt","ag","ENSG00000231304.2",0.166666666666667,"0.166666666666667"
"ENST00000441442.1","gt","ag","ENSG00000231304.2",0.166666666666667,"0.166666666666667"
"ENST00000441442.1","gt","ag","ENSG00000231304.2",0.166666666666667,"0.166666666666667"
"ENST00000441442.1","gt","ag","ENSG00000231304.2",0.166666666666667,"0.166666666666667"
"ENST00000634618.1","gt","ag","ENSG00000231304.2",0.166666666666667,"0.166666666666667"
"ENST00000634618.1","gt","ag","ENSG00000231304.2",0.166666666666667,"0.166666666666667"
"ENST00000634618.1","gt","ag","ENSG00000231304.2",0.166666666666667,"0.166666666666667"
"ENST00000634618.1","gt","ag","ENSG00000231304.2",0.166666666666667,"0.166666666666667"
"ENST00000634618.1","gt","ag","ENSG00000231304.2",0.166666666666667,"0.166666666666667"
"ENST00000634618.1","gt","ag","ENSG00000231304.2",0.166666666666667,"0.166666666666667"
"ENST00000634618.1","gt","ag","ENSG00000231304.2",0.166666666666667,"0.166666666666667"
"ENST00000634618.1","gt","ag","ENSG00000231304.2",0.166666666666667,"0.166666666666667"
"ENST00000634618.1","gt","ag","ENSG00000231304.2",0.166666666666667,"0.166666666666667"
"ENST00000634618.1","gt","ag","ENSG00000231304.2",0.166666666666667,"0.166666666666667"
"ENST00000634618.1","gt","ag","ENSG00000231304.2",0.166666666666667,"0.166666666666667"
"ENST00000634618.1","gt","ag","ENSG00000231304.2",0.166666666666667,"0.166666666666667"
"ENST00000634618.1","gt","ag","ENSG00000231304.2",0.166666666666667,"0.166666666666667"
"ENST00000634618.1","gt","ag","ENSG00000231304.2",0.166666666666667,"0.166666666666667"
"ENST00000634618.1","gt","ag","ENSG00000231304.2",0.166666666666667,"0.166666666666667"
"ENST00000634618.1","gt","ag","ENSG00000231304.2",0.166666666666667,"0.166666666666667"
"ENST00000634947.1","gt","ag","ENSG00000282987.1",0.333333333333333,"0.333333333333333"
"ENST00000634947.1","gt","ag","ENSG00000282987.1",0.333333333333333,"0.333333333333333"
"ENST00000670967.1","gt","ag","ENSG00000233153.6",0.5,"0.5"
"ENST00000609230.5","gt","ag","ENSG00000228791.8",0.4,"0.4"
"ENST00000609230.5","gc","ag","ENSG00000228791.8",0.4,"0.4"
"ENST00000628911.1","gt","ag","ENSG00000228791.8",0.4,"0.4"
"ENST00000628911.1","gt","ag","ENSG00000228791.8",0.4,"0.4"
"ENST00000628911.1","gc","ag","ENSG00000228791.8",0.4,"0.4"
"ENST00000647336.1","gt","ag","ENSG00000225548.7",0.19047619047619,"0.19047619047619"
"ENST00000647336.1","gt","ag","ENSG00000225548.7",0.19047619047619,"0.19047619047619"
"ENST00000647336.1","gt","ag","ENSG00000225548.7",0.19047619047619,"0.19047619047619"
"ENST00000647336.1","gt","ag","ENSG00000225548.7",0.19047619047619,"0.19047619047619"
"ENST00000647336.1","gt","ag","ENSG00000225548.7",0.19047619047619,"0.19047619047619"
"ENST00000647336.1","gt","ag","ENSG00000225548.7",0.19047619047619,"0.19047619047619"
"ENST00000647336.1","gt","ag","ENSG00000225548.7",0.19047619047619,"0.19047619047619"
"ENST00000643609.1","gt","ag","ENSG00000235493.2",0.25,"0.25"
"ENST00000643609.1","gt","ag","ENSG00000235493.2",0.25,"0.25"
"ENST00000643609.1","gt","ag","ENSG00000235493.2",0.25,"0.25"
"ENST00000643609.1","gt","ag","ENSG00000235493.2",0.25,"0.25"
"ENST00000643609.1","gt","ag","ENSG00000235493.2",0.25,"0.25"
"ENST00000643609.1","gt","ag","ENSG00000235493.2",0.25,"0.25"
"ENST00000356047.4","gt","ag","ENSG00000235493.2",0.25,"0.25"
"ENST00000356047.4","gt","ag","ENSG00000235493.2",0.25,"0.25"
"ENST00000655701.1","gt","ag","ENSG00000235904.3",0.285714285714286,"0.285714285714286"
"ENST00000655701.1","gt","ag","ENSG00000235904.3",0.285714285714286,"0.285714285714286"
"ENST00000655701.1","gt","ag","ENSG00000235904.3",0.285714285714286,"0.285714285714286"
"ENST00000629416.2","gt","ag","ENSG00000203506.5",0.3,"0.3"
"ENST00000629416.2","gt","ag","ENSG00000203506.5",0.3,"0.3"
"ENST00000629416.2","tt","at","ENSG00000203506.5",0.3,"0.3"
"ENST00000629416.2","gt","ag","ENSG00000203506.5",0.3,"0.3"
"ENST00000629296.2","gt","ag","ENSG00000203506.5",0.3,"0.3"
"ENST00000629296.2","gt","ag","ENSG00000203506.5",0.3,"0.3"
"ENST00000629296.2","gt","ag","ENSG00000203506.5",0.3,"0.3"
"ENST00000366321.2","gt","ag","ENSG00000203506.5",0.3,"0.3"
"ENST00000428872.6","gt","ag","ENSG00000232490.6",0.333333333333333,"0.333333333333333"
"ENST00000428872.6","gt","ag","ENSG00000232490.6",0.333333333333333,"0.333333333333333"
"ENST00000428872.6","gt","ag","ENSG00000232490.6",0.333333333333333,"0.333333333333333"
"ENST00000428872.6","gt","ag","ENSG00000232490.6",0.333333333333333,"0.333333333333333"
"ENST00000418728.6","gt","ag","ENSG00000232490.6",0.333333333333333,"0.333333333333333"
"ENST00000418728.6","gt","ag","ENSG00000232490.6",0.333333333333333,"0.333333333333333"
"ENST00000418728.6","gt","ag","ENSG00000232490.6",0.333333333333333,"0.333333333333333"
"ENST00000436598.1","gt","ag","ENSG00000232490.6",0.333333333333333,"0.333333333333333"
"ENST00000436598.1","gt","ag","ENSG00000232490.6",0.333333333333333,"0.333333333333333"
"ENST00000436598.1","gt","ag","ENSG00000232490.6",0.333333333333333,"0.333333333333333"
"ENST00000417313.2","gt","ag","ENSG00000232490.6",0.333333333333333,"0.333333333333333"
"ENST00000417313.2","gt","ag","ENSG00000232490.6",0.333333333333333,"0.333333333333333"
"ENST00000444503.1","gt","ag","ENSG00000232490.6",0.333333333333333,"0.333333333333333"
"ENST00000444503.1","gt","ag","ENSG00000232490.6",0.333333333333333,"0.333333333333333"
"ENST00000654751.1","gt","ag","ENSG00000226320.6",0.228571428571429,"0.228571428571429"
"ENST00000654751.1","gt","ag","ENSG00000226320.6",0.228571428571429,"0.228571428571429"
"ENST00000654751.1","gt","ag","ENSG00000226320.6",0.228571428571429,"0.228571428571429"
"ENST00000654751.1","gt","ag","ENSG00000226320.6",0.228571428571429,"0.228571428571429"
"ENST00000654751.1","gt","ag","ENSG00000226320.6",0.228571428571429,"0.228571428571429"
"ENST00000424786.5","gt","ag","ENSG00000226320.6",0.228571428571429,"0.228571428571429"
"ENST00000424786.5","gt","ag","ENSG00000226320.6",0.228571428571429,"0.228571428571429"
"ENST00000424786.5","gt","ag","ENSG00000226320.6",0.228571428571429,"0.228571428571429"
"ENST00000424786.5","gt","ag","ENSG00000226320.6",0.228571428571429,"0.228571428571429"
"ENST00000424786.5","gt","ag","ENSG00000226320.6",0.228571428571429,"0.228571428571429"
"ENST00000424786.5","gt","ag","ENSG00000226320.6",0.228571428571429,"0.228571428571429"
"ENST00000424786.5","gt","ag","ENSG00000226320.6",0.228571428571429,"0.228571428571429"
"ENST00000671575.1","gt","ag","ENSG00000226320.6",0.228571428571429,"0.228571428571429"
"ENST00000671575.1","gt","ag","ENSG00000226320.6",0.228571428571429,"0.228571428571429"
"ENST00000671575.1","gt","ag","ENSG00000226320.6",0.228571428571429,"0.228571428571429"
"ENST00000671575.1","gt","ag","ENSG00000226320.6",0.228571428571429,"0.228571428571429"
"ENST00000671575.1","gt","ag","ENSG00000226320.6",0.228571428571429,"0.228571428571429"
"ENST00000671575.1","gt","ag","ENSG00000226320.6",0.228571428571429,"0.228571428571429"
"ENST00000670306.1","gt","ag","ENSG00000226320.6",0.228571428571429,"0.228571428571429"
"ENST00000670306.1","gt","ag","ENSG00000226320.6",0.228571428571429,"0.228571428571429"
"ENST00000670306.1","gt","ag","ENSG00000226320.6",0.228571428571429,"0.228571428571429"
"ENST00000670306.1","gt","ag","ENSG00000226320.6",0.228571428571429,"0.228571428571429"
"ENST00000670306.1","gt","ag","ENSG00000226320.6",0.228571428571429,"0.228571428571429"
"ENST00000670306.1","gt","ag","ENSG00000226320.6",0.228571428571429,"0.228571428571429"
"ENST00000455974.1","gt","ag","ENSG00000236452.1",0.5,"0.5"
"ENST00000658600.1","gt","ag","ENSG00000226320.6",0.228571428571429,"0.228571428571429"
"ENST00000658600.1","gt","ag","ENSG00000226320.6",0.228571428571429,"0.228571428571429"
"ENST00000658600.1","gt","ag","ENSG00000226320.6",0.228571428571429,"0.228571428571429"
"ENST00000658600.1","gt","ag","ENSG00000226320.6",0.228571428571429,"0.228571428571429"
"ENST00000658600.1","gt","ag","ENSG00000226320.6",0.228571428571429,"0.228571428571429"
"ENST00000658600.1","gt","ag","ENSG00000226320.6",0.228571428571429,"0.228571428571429"
"ENST00000658600.1","gt","ag","ENSG00000226320.6",0.228571428571429,"0.228571428571429"
"ENST00000656055.1","gt","ag","ENSG00000226320.6",0.228571428571429,"0.228571428571429"
"ENST00000656055.1","gt","ag","ENSG00000226320.6",0.228571428571429,"0.228571428571429"
"ENST00000656055.1","gt","ag","ENSG00000226320.6",0.228571428571429,"0.228571428571429"
"ENST00000656055.1","gt","ag","ENSG00000226320.6",0.228571428571429,"0.228571428571429"
"ENST00000656055.1","gt","ag","ENSG00000226320.6",0.228571428571429,"0.228571428571429"
"ENST00000656055.1","gt","ag","ENSG00000226320.6",0.228571428571429,"0.228571428571429"
"ENST00000656055.1","gt","ag","ENSG00000226320.6",0.228571428571429,"0.228571428571429"
"ENST00000656055.1","gt","ag","ENSG00000226320.6",0.228571428571429,"0.228571428571429"
"ENST00000656055.1","gt","ag","ENSG00000226320.6",0.228571428571429,"0.228571428571429"
"ENST00000661678.1","gt","ag","ENSG00000226320.6",0.228571428571429,"0.228571428571429"
"ENST00000661678.1","gt","ag","ENSG00000226320.6",0.228571428571429,"0.228571428571429"
"ENST00000661678.1","gt","ag","ENSG00000226320.6",0.228571428571429,"0.228571428571429"
"ENST00000655387.1","gt","ag","ENSG00000287780.1",0.25,"0.25"
"ENST00000655387.1","gt","ag","ENSG00000287780.1",0.25,"0.25"
"ENST00000655387.1","gt","ag","ENSG00000287780.1",0.25,"0.25"
"ENST00000657703.1","gt","ag","ENSG00000280739.3",0.35,"0.35"
"ENST00000657703.1","gt","ag","ENSG00000280739.3",0.35,"0.35"
"ENST00000657703.1","gt","ag","ENSG00000280739.3",0.35,"0.35"
"ENST00000657703.1","gt","ag","ENSG00000280739.3",0.35,"0.35"
"ENST00000655651.1","gt","ag","ENSG00000280739.3",0.35,"0.35"
"ENST00000655651.1","gt","ag","ENSG00000280739.3",0.35,"0.35"
"ENST00000655651.1","gt","ag","ENSG00000280739.3",0.35,"0.35"
"ENST00000657144.1","gt","ag","ENSG00000280739.3",0.35,"0.35"
"ENST00000657144.1","gt","ag","ENSG00000280739.3",0.35,"0.35"
"ENST00000669707.1","gt","ag","ENSG00000223797.6",0.333333333333333,"0.333333333333333"
"ENST00000669707.1","gt","ag","ENSG00000223797.6",0.333333333333333,"0.333333333333333"
"ENST00000669707.1","gt","ag","ENSG00000223797.6",0.333333333333333,"0.333333333333333"
"ENST00000669707.1","gt","ag","ENSG00000223797.6",0.333333333333333,"0.333333333333333"
"ENST00000665970.1","gt","ag","ENSG00000231873.2",0.333333333333333,"0.333333333333333"
"ENST00000665970.1","gt","ag","ENSG00000231873.2",0.333333333333333,"0.333333333333333"
"ENST00000665970.1","gt","ag","ENSG00000231873.2",0.333333333333333,"0.333333333333333"
"ENST00000496604.5","gt","ag","ENSG00000273328.5",0.4,"0.4"
"ENST00000496604.5","gt","ag","ENSG00000273328.5",0.4,"0.4"
"ENST00000496604.5","gt","ag","ENSG00000273328.5",0.4,"0.4"
"ENST00000496604.5","gt","ag","ENSG00000273328.5",0.4,"0.4"
"ENST00000471537.3","gt","ag","ENSG00000273328.5",0.4,"0.4"
"ENST00000471537.3","gt","ag","ENSG00000273328.5",0.4,"0.4"
"ENST00000471537.3","gt","ag","ENSG00000273328.5",0.4,"0.4"
"ENST00000457331.1","gt","ag","ENSG00000236869.1",0.333333333333333,"0.333333333333333"
"ENST00000457331.1","gt","ag","ENSG00000236869.1",0.333333333333333,"0.333333333333333"
"ENST00000451485.1","gt","ag","ENSG00000223552.1",0.25,"0.25"
"ENST00000451485.1","gt","ag","ENSG00000223552.1",0.25,"0.25"
"ENST00000451485.1","gt","ag","ENSG00000223552.1",0.25,"0.25"
"ENST00000641183.1","gt","ag","ENSG00000284672.1",0.25,"0.25"
"ENST00000641183.1","gt","ag","ENSG00000284672.1",0.25,"0.25"
"ENST00000641183.1","gt","ag","ENSG00000284672.1",0.25,"0.25"
"ENST00000641183.1","gt","ag","ENSG00000284672.1",0.25,"0.25"
"ENST00000641183.1","gt","ag","ENSG00000284672.1",0.25,"0.25"
"ENST00000641183.1","gt","ag","ENSG00000284672.1",0.25,"0.25"
"ENST00000641183.1","gt","ag","ENSG00000284672.1",0.25,"0.25"
"ENST00000641183.1","gt","ag","ENSG00000284672.1",0.25,"0.25"
"ENST00000641183.1","gt","ag","ENSG00000284672.1",0.25,"0.25"
"ENST00000493616.1","gt","ag","ENSG00000242797.3",0.4,"0.4"
"ENST00000493616.1","gt","ag","ENSG00000242797.3",0.4,"0.4"
"ENST00000472761.1","gt","ag","ENSG00000242797.3",0.4,"0.4"
"ENST00000496829.1","gt","ag","ENSG00000243572.1",0.333333333333333,"0.333333333333333"
"ENST00000496829.1","gt","ag","ENSG00000243572.1",0.333333333333333,"0.333333333333333"
"ENST00000492031.6","gt","ag","ENSG00000242428.6",0.3,"0.3"
"ENST00000492031.6","gt","ag","ENSG00000242428.6",0.3,"0.3"
"ENST00000662588.1","gt","ag","ENSG00000242428.6",0.3,"0.3"
"ENST00000662588.1","gt","ag","ENSG00000242428.6",0.3,"0.3"
"ENST00000662588.1","gt","ag","ENSG00000242428.6",0.3,"0.3"
"ENST00000662588.1","gt","ag","ENSG00000242428.6",0.3,"0.3"
"ENST00000482372.1","gt","ag","ENSG00000242428.6",0.3,"0.3"
"ENST00000482372.1","gt","ag","ENSG00000242428.6",0.3,"0.3"
"ENST00000668131.1","gt","ag","ENSG00000243295.2",0.214285714285714,"0.214285714285714"
"ENST00000668131.1","gt","ag","ENSG00000243295.2",0.214285714285714,"0.214285714285714"
"ENST00000668131.1","gt","ag","ENSG00000243295.2",0.214285714285714,"0.214285714285714"
"ENST00000668131.1","gt","ag","ENSG00000243295.2",0.214285714285714,"0.214285714285714"
"ENST00000668131.1","gt","ag","ENSG00000243295.2",0.214285714285714,"0.214285714285714"
"ENST00000668131.1","gt","ag","ENSG00000243295.2",0.214285714285714,"0.214285714285714"
"ENST00000668989.1","gt","ag","ENSG00000243295.2",0.214285714285714,"0.214285714285714"
"ENST00000668989.1","gt","ag","ENSG00000243295.2",0.214285714285714,"0.214285714285714"
"ENST00000668989.1","gt","ag","ENSG00000243295.2",0.214285714285714,"0.214285714285714"
"ENST00000668989.1","gt","ag","ENSG00000243295.2",0.214285714285714,"0.214285714285714"
"ENST00000661035.1","gt","ag","ENSG00000243295.2",0.214285714285714,"0.214285714285714"
"ENST00000661035.1","gt","ag","ENSG00000243295.2",0.214285714285714,"0.214285714285714"
"ENST00000661035.1","gt","ag","ENSG00000243295.2",0.214285714285714,"0.214285714285714"
"ENST00000661035.1","gt","ag","ENSG00000243295.2",0.214285714285714,"0.214285714285714"
"ENST00000486137.1","gt","ag","ENSG00000242545.1",0.5,"0.5"
"ENST00000475886.5","gt","ag","ENSG00000244342.5",0.153846153846154,"0.153846153846154"
"ENST00000475886.5","gt","ag","ENSG00000244342.5",0.153846153846154,"0.153846153846154"
"ENST00000475886.5","gt","ag","ENSG00000244342.5",0.153846153846154,"0.153846153846154"
"ENST00000475886.5","gt","ag","ENSG00000244342.5",0.153846153846154,"0.153846153846154"
"ENST00000475886.5","gt","ag","ENSG00000244342.5",0.153846153846154,"0.153846153846154"
"ENST00000475886.5","gt","ag","ENSG00000244342.5",0.153846153846154,"0.153846153846154"
"ENST00000468072.1","gt","ag","ENSG00000244342.5",0.153846153846154,"0.153846153846154"
"ENST00000468072.1","gt","ag","ENSG00000244342.5",0.153846153846154,"0.153846153846154"
"ENST00000468072.1","gt","ag","ENSG00000244342.5",0.153846153846154,"0.153846153846154"
"ENST00000468072.1","gt","ag","ENSG00000244342.5",0.153846153846154,"0.153846153846154"
"ENST00000468072.1","gt","ag","ENSG00000244342.5",0.153846153846154,"0.153846153846154"
"ENST00000468072.1","gt","ag","ENSG00000244342.5",0.153846153846154,"0.153846153846154"
"ENST00000468072.1","gt","ag","ENSG00000244342.5",0.153846153846154,"0.153846153846154"
"ENST00000468072.1","gt","ag","ENSG00000244342.5",0.153846153846154,"0.153846153846154"
"ENST00000488201.1","gt","ag","ENSG00000241359.1",0.2,"0.2"
"ENST00000488201.1","gt","ag","ENSG00000241359.1",0.2,"0.2"
"ENST00000488201.1","gt","ag","ENSG00000241359.1",0.2,"0.2"
"ENST00000488201.1","gt","ag","ENSG00000241359.1",0.2,"0.2"
"ENST00000482609.1","gt","ag","ENSG00000241111.1",0.333333333333333,"0.333333333333333"
"ENST00000482609.1","gt","ag","ENSG00000241111.1",0.333333333333333,"0.333333333333333"
"ENST00000460833.1","gt","ag","ENSG00000241684.6",0.2,"0.2"
"ENST00000481312.1","gt","ag","ENSG00000241684.6",0.2,"0.2"
"ENST00000481312.1","gt","ag","ENSG00000241684.6",0.2,"0.2"
"ENST00000481312.1","gt","ag","ENSG00000241684.6",0.2,"0.2"
"ENST00000481312.1","gt","ag","ENSG00000241684.6",0.2,"0.2"
"ENST00000481312.1","gt","ag","ENSG00000241684.6",0.2,"0.2"
"ENST00000460754.1","gt","ag","ENSG00000272610.1",0.333333333333333,"0.333333333333333"
"ENST00000460754.1","gt","ag","ENSG00000272610.1",0.333333333333333,"0.333333333333333"
"ENST00000659329.1","gt","ag","ENSG00000241316.8",0.25,"0.25"
"ENST00000659329.1","gt","ag","ENSG00000241316.8",0.25,"0.25"
"ENST00000659329.1","gt","ag","ENSG00000241316.8",0.25,"0.25"
"ENST00000659329.1","gt","ag","ENSG00000241316.8",0.25,"0.25"
"ENST00000659329.1","gt","ag","ENSG00000241316.8",0.25,"0.25"
"ENST00000482677.5","gt","ag","ENSG00000241316.8",0.25,"0.25"
"ENST00000482677.5","gt","ag","ENSG00000241316.8",0.25,"0.25"
"ENST00000482677.5","gt","ag","ENSG00000241316.8",0.25,"0.25"
"ENST00000482677.5","gt","ag","ENSG00000241316.8",0.25,"0.25"
"ENST00000482677.5","gt","ag","ENSG00000241316.8",0.25,"0.25"
"ENST00000482677.5","gt","ag","ENSG00000241316.8",0.25,"0.25"
"ENST00000650236.1","gt","ag","ENSG00000241316.8",0.25,"0.25"
"ENST00000650236.1","gt","ag","ENSG00000241316.8",0.25,"0.25"
"ENST00000650236.1","gt","ag","ENSG00000241316.8",0.25,"0.25"
"ENST00000650236.1","gt","ag","ENSG00000241316.8",0.25,"0.25"
"ENST00000650236.1","gt","ag","ENSG00000241316.8",0.25,"0.25"
"ENST00000650236.1","gt","ag","ENSG00000241316.8",0.25,"0.25"
"ENST00000650236.1","gt","ag","ENSG00000241316.8",0.25,"0.25"
"ENST00000642089.1","gt","ag","ENSG00000240405.7",0.261904761904762,"0.261904761904762"
"ENST00000642089.1","gt","ag","ENSG00000240405.7",0.261904761904762,"0.261904761904762"
"ENST00000642089.1","gt","ag","ENSG00000240405.7",0.261904761904762,"0.261904761904762"
"ENST00000642089.1","gt","ag","ENSG00000240405.7",0.261904761904762,"0.261904761904762"
"ENST00000642089.1","gt","ag","ENSG00000240405.7",0.261904761904762,"0.261904761904762"
"ENST00000641260.1","gt","ag","ENSG00000240405.7",0.261904761904762,"0.261904761904762"
"ENST00000641260.1","gt","ag","ENSG00000240405.7",0.261904761904762,"0.261904761904762"
"ENST00000641260.1","gt","ag","ENSG00000240405.7",0.261904761904762,"0.261904761904762"
