ENSG00000186092.7	ENST00000641515.2
ENSG00000167194.8	ENST00000681219.1
ENSG00000167194.8	ENST00000300575.6
ENSG00000149926.13	ENST00000279389.8
ENSG00000149926.13	ENST00000380495.8
ENSG00000149926.13	ENST00000564806.1
ENSG00000285043.3	ENST00000395248.6
ENSG00000285043.3	ENST00000575627.5
ENSG00000285043.3	ENST00000566897.6
ENSG00000285043.3	ENST00000568435.6
ENSG00000285043.3	ENST00000338110.11
ENSG00000285043.3	ENST00000562240.1
ENSG00000149925.22	ENST00000569545.5
ENSG00000149925.22	ENST00000563060.6
ENSG00000149925.22	ENST00000412304.6
ENSG00000149925.22	ENST00000642816.3
ENSG00000149925.22	ENST00000643777.4
ENSG00000149925.22	ENST00000569798.5
ENSG00000149925.22	ENST00000395240.7
ENSG00000149923.14	ENST00000279387.12
ENSG00000149923.14	ENST00000627746.2
ENSG00000149923.14	ENST00000561610.1
ENSG00000149922.11	ENST00000395224.7
ENSG00000149922.11	ENST00000279386.6
ENSG00000149922.11	ENST00000627355.2
ENSG00000149922.11	ENST00000553607.1
ENSG00000090238.12	ENST00000398841.6
ENSG00000090238.12	ENST00000566134.5
ENSG00000090238.12	ENST00000398838.8
ENSG00000090238.12	ENST00000563788.5
ENSG00000090238.12	ENST00000566595.5
ENSG00000090238.12	ENST00000562641.1
ENSG00000102886.15	ENST00000406256.8
ENSG00000102882.12	ENST00000263025.9
ENSG00000102882.12	ENST00000484663.5
ENSG00000102882.12	ENST00000322266.9
ENSG00000102882.12	ENST00000395200.5
ENSG00000102882.12	ENST00000395202.5
ENSG00000102882.12	ENST00000395199.7
ENSG00000102879.16	ENST00000219150.10
ENSG00000102879.16	ENST00000570045.5
ENSG00000102879.16	ENST00000565497.5
ENSG00000169627.9	ENST00000651894.2
ENSG00000169627.9	ENST00000569282.2
ENSG00000169627.9	ENST00000567436.2
ENSG00000169627.9	ENST00000305321.4
ENSG00000132207.18	ENST00000251303.11
ENSG00000132207.18	ENST00000345535.8
ENSG00000261052.6	ENST00000338971.10
ENSG00000261052.6	ENST00000395138.6
ENSG00000261052.6	ENST00000563322.5
ENSG00000198064.13	ENST00000520915.5
ENSG00000198064.13	ENST00000543463.1
ENSG00000198064.13	ENST00000618637.1
ENSG00000169217.9	ENST00000305596.8
ENSG00000169217.9	ENST00000569466.1
ENSG00000169221.14	ENST00000409939.8
ENSG00000180209.12	ENST00000322861.12
ENSG00000180035.13	ENST00000622647.3
ENSG00000180035.13	ENST00000320159.2
ENSG00000180035.13	ENST00000613509.2
ENSG00000180096.12	ENST00000321367.7
ENSG00000180096.12	ENST00000652617.1
ENSG00000179965.12	ENST00000434417.1
ENSG00000179965.12	ENST00000319296.10
ENSG00000179965.12	ENST00000566625.2
ENSG00000179965.12	ENST00000564550.1
ENSG00000179958.10	ENST00000319285.5
ENSG00000179958.10	ENST00000678016.1
ENSG00000179958.10	ENST00000567983.1
ENSG00000179958.10	ENST00000568434.1
ENSG00000179958.10	ENST00000568973.5
ENSG00000179958.10	ENST00000565758.1
ENSG00000179918.19	ENST00000478753.5
ENSG00000005844.19	ENST00000358164.9
ENSG00000005844.19	ENST00000356798.11
ENSG00000005844.19	ENST00000433423.2
ENSG00000169957.10	ENST00000380412.7
ENSG00000169957.10	ENST00000562803.1
ENSG00000261459.1	ENST00000569360.1
ENSG00000169955.7	ENST00000395094.3
ENSG00000169955.7	ENST00000252799.3
ENSG00000169955.7	ENST00000568028.1
ENSG00000169951.10	ENST00000252797.6
ENSG00000169951.10	ENST00000395091.3
ENSG00000229809.9	ENST00000563276.5
ENSG00000229809.9	ENST00000223459.11
ENSG00000229809.9	ENST00000567855.1
ENSG00000229809.9	ENST00000563707.1
ENSG00000197162.10	ENST00000470110.2
ENSG00000197162.10	ENST00000395216.3
ENSG00000156853.13	ENST00000287461.8
ENSG00000156858.12	ENST00000300835.9
ENSG00000156858.12	ENST00000542965.2
ENSG00000156860.16	ENST00000356166.11
ENSG00000156860.16	ENST00000287468.5
ENSG00000080603.17	ENST00000262518.9
ENSG00000080603.17	ENST00000395059.6
ENSG00000282034.1	ENST00000380361.7
ENSG00000281991.2	ENST00000615541.3
ENSG00000156873.16	ENST00000424889.7
ENSG00000156873.16	ENST00000563588.6
ENSG00000156873.16	ENST00000328273.11
ENSG00000196118.12	ENST00000543610.6
ENSG00000196118.12	ENST00000541260.5
ENSG00000196118.12	ENST00000545825.1
ENSG00000103549.22	ENST00000563683.5
ENSG00000103549.22	ENST00000357890.9
ENSG00000103549.22	ENST00000324685.11
ENSG00000102870.6	ENST00000262525.6
ENSG00000099385.12	ENST00000380317.8
ENSG00000099385.12	ENST00000215115.5
ENSG00000150281.7	ENST00000279804.3
ENSG00000150281.7	ENST00000395019.3
ENSG00000099364.18	ENST00000471231.6
ENSG00000099364.18	ENST00000338343.10
ENSG00000099364.18	ENST00000562319.7
ENSG00000099364.18	ENST00000565690.5
ENSG00000175938.7	ENST00000318663.5
ENSG00000175938.7	ENST00000566237.1
ENSG00000175938.7	ENST00000562699.1
ENSG00000099381.19	ENST00000262519.14
ENSG00000099381.19	ENST00000684162.1
ENSG00000099377.14	ENST00000262520.10
ENSG00000099377.14	ENST00000297679.10
ENSG00000099365.11	ENST00000215095.11
ENSG00000099365.11	ENST00000565419.2
ENSG00000103496.15	ENST00000394998.5
ENSG00000103496.15	ENST00000313843.8
ENSG00000167394.13	ENST00000535577.5
ENSG00000167394.13	ENST00000300849.5
ENSG00000167394.13	ENST00000426488.6
ENSG00000167394.13	ENST00000538906.5
ENSG00000167394.13	ENST00000394983.6
ENSG00000167394.13	ENST00000539836.3
ENSG00000167395.10	ENST00000300850.5
ENSG00000167395.10	ENST00000394979.2
ENSG00000151006.7	ENST00000280606.6
ENSG00000255439.6	ENST00000529564.1
ENSG00000167397.15	ENST00000300851.10
ENSG00000167397.15	ENST00000319788.11
ENSG00000167397.15	ENST00000354895.4
ENSG00000167397.15	ENST00000394975.3
ENSG00000167397.15	ENST00000394971.7
ENSG00000167397.15	ENST00000498155.1
ENSG00000103507.14	ENST00000394951.5
ENSG00000103507.14	ENST00000287507.7
ENSG00000103507.14	ENST00000394950.7
ENSG00000103507.14	ENST00000219794.11
ENSG00000103510.20	ENST00000543774.6
ENSG00000103510.20	ENST00000219797.9
ENSG00000103510.20	ENST00000448516.6
ENSG00000052344.16	ENST00000317508.11
ENSG00000052344.16	ENST00000568261.5
ENSG00000178226.11	ENST00000268281.9
ENSG00000178226.11	ENST00000418068.6
ENSG00000178226.11	ENST00000569305.1
ENSG00000089280.19	ENST00000380244.7
ENSG00000089280.19	ENST00000254108.12
ENSG00000089280.19	ENST00000568685.1
ENSG00000103490.14	ENST00000350605.4
ENSG00000103490.14	ENST00000247470.10
ENSG00000177238.14	ENST00000613872.1
ENSG00000177238.14	ENST00000322122.8
ENSG00000169900.8	ENST00000302964.4
ENSG00000169896.18	ENST00000648685.1
ENSG00000169896.18	ENST00000544665.9
ENSG00000140678.17	ENST00000562918.5
ENSG00000140678.17	ENST00000268296.9
ENSG00000140678.17	ENST00000562522.2
ENSG00000156886.12	ENST00000389202.3
ENSG00000156885.6	ENST00000287490.5
ENSG00000176723.10	ENST00000564218.5
ENSG00000176723.10	ENST00000315678.10
ENSG00000176723.10	ENST00000618063.1
ENSG00000140691.18	ENST00000408912.7
ENSG00000140691.18	ENST00000457010.6
ENSG00000140691.18	ENST00000563544.5
ENSG00000140691.18	ENST00000268314.9
ENSG00000140682.19	ENST00000394863.8
ENSG00000140682.19	ENST00000361773.7
ENSG00000140682.19	ENST00000394858.6
ENSG00000140682.19	ENST00000567607.5
ENSG00000140675.13	ENST00000330498.4
ENSG00000140688.17	ENST00000570164.5
ENSG00000140688.17	ENST00000327237.7
ENSG00000140688.17	ENST00000430477.6
ENSG00000140688.17	ENST00000567994.5
ENSG00000169877.10	ENST00000302312.9
ENSG00000197302.10	ENST00000539915.5
ENSG00000197302.10	ENST00000316491.13
ENSG00000197302.10	ENST00000398696.3
ENSG00000197302.10	ENST00000534369.1
ENSG00000185947.15	ENST00000394846.7
ENSG00000185947.15	ENST00000300870.15
ENSG00000205456.11	ENST00000398664.4
ENSG00000205456.11	ENST00000569631.1
ENSG00000183632.14	ENST00000398682.4
ENSG00000183632.14	ENST00000569420.1
ENSG00000205457.11	ENST00000561509.2
ENSG00000205457.11	ENST00000360260.6
ENSG00000275034.2	ENST00000623491.1
ENSG00000275034.2	ENST00000611321.1
ENSG00000261509.6	ENST00000341305.6
ENSG00000261509.6	ENST00000569741.1
ENSG00000278848.2	ENST00000623042.1
ENSG00000278848.2	ENST00000617705.1
ENSG00000259680.5	ENST00000569103.2
ENSG00000171241.9	ENST00000303383.8
ENSG00000069329.18	ENST00000299138.12
ENSG00000069329.18	ENST00000640313.1
ENSG00000091651.9	ENST00000219097.7
ENSG00000091651.9	ENST00000568364.6
ENSG00000091651.9	ENST00000566860.1
ENSG00000140795.13	ENST00000394809.9
ENSG00000140795.13	ENST00000536476.5
ENSG00000155330.10	ENST00000285697.9
ENSG00000155330.10	ENST00000394806.6
ENSG00000166123.14	ENST00000340124.9
ENSG00000166123.14	ENST00000440783.2
ENSG00000069345.12	ENST00000317089.10
ENSG00000171208.10	ENST00000562435.6
ENSG00000171208.10	ENST00000303155.9
ENSG00000129636.13	ENST00000320640.11
ENSG00000129636.13	ENST00000544001.6
ENSG00000102893.16	ENST00000566044.5
ENSG00000102893.16	ENST00000299167.12
ENSG00000102893.16	ENST00000323584.10
ENSG00000140798.16	ENST00000311303.7
ENSG00000121270.16	ENST00000356608.7
ENSG00000121270.16	ENST00000353782.9
ENSG00000121270.16	ENST00000394747.5
ENSG00000121270.16	ENST00000394748.5
ENSG00000102910.14	ENST00000285737.9
ENSG00000102910.14	ENST00000535754.5
ENSG00000196470.12	ENST00000380006.2
ENSG00000196470.12	ENST00000356721.3
ENSG00000196470.12	ENST00000394725.3
ENSG00000102921.8	ENST00000262384.4
ENSG00000102924.12	ENST00000219197.11
ENSG00000102924.12	ENST00000536749.1
ENSG00000166152.4	ENST00000299191.4
ENSG00000102935.12	ENST00000561648.5
ENSG00000102935.12	ENST00000563137.7
ENSG00000102935.12	ENST00000562871.5
ENSG00000102935.12	ENST00000535559.5
ENSG00000102935.12	ENST00000567169.5
ENSG00000102935.12	ENST00000562520.1
ENSG00000205423.12	ENST00000458059.7
ENSG00000205423.12	ENST00000427478.7
ENSG00000205423.12	ENST00000562576.5
ENSG00000205423.12	ENST00000565556.5
ENSG00000155393.13	ENST00000299192.8
ENSG00000121274.14	ENST00000436909.8
ENSG00000121274.14	ENST00000561678.7
ENSG00000121281.13	ENST00000566433.6
ENSG00000121281.13	ENST00000394697.7
ENSG00000121281.13	ENST00000673801.1
ENSG00000121281.13	ENST00000537579.5
ENSG00000121281.13	ENST00000254235.7
ENSG00000166164.16	ENST00000394688.8
ENSG00000166164.16	ENST00000394689.2
ENSG00000140807.7	ENST00000268459.6
ENSG00000167208.15	ENST00000423026.6
ENSG00000167208.15	ENST00000300590.7
ENSG00000167208.15	ENST00000330943.9
ENSG00000167208.15	ENST00000610485.1
ENSG00000167207.14	ENST00000647318.2
ENSG00000167207.14	ENST00000300589.6
ENSG00000083799.18	ENST00000569418.5
ENSG00000083799.18	ENST00000311559.13
ENSG00000083799.18	ENST00000564326.5
ENSG00000083799.18	ENST00000566206.5
ENSG00000083799.18	ENST00000427738.8
ENSG00000083799.18	ENST00000398568.6
ENSG00000083799.18	ENST00000568704.2
ENSG00000103449.12	ENST00000440970.5
ENSG00000103449.12	ENST00000251020.9
ENSG00000103449.12	ENST00000566102.1
ENSG00000224578.5	ENST00000565308.2
ENSG00000103460.17	ENST00000219746.14
ENSG00000103460.17	ENST00000407228.7
ENSG00000277639.2	ENST00000619363.2
ENSG00000177200.18	ENST00000447540.6
ENSG00000177200.18	ENST00000615216.4
ENSG00000177200.18	ENST00000566029.5
ENSG00000177200.18	ENST00000564845.5
ENSG00000177200.18	ENST00000398510.7
ENSG00000177200.18	ENST00000565803.2
ENSG00000103479.17	ENST00000262133.11
ENSG00000166971.17	ENST00000394657.12
ENSG00000166971.17	ENST00000300245.8
ENSG00000166971.17	ENST00000570004.5
ENSG00000103494.16	ENST00000647211.2
ENSG00000103494.16	ENST00000262135.9
ENSG00000103494.16	ENST00000621565.5
ENSG00000103494.16	ENST00000563746.5
ENSG00000103494.16	ENST00000564374.5
ENSG00000103494.16	ENST00000568653.7
ENSG00000103494.16	ENST00000566096.5
ENSG00000140718.21	ENST00000636491.1
ENSG00000140718.21	ENST00000636218.1
ENSG00000140718.21	ENST00000637001.1
ENSG00000140718.21	ENST00000471389.6
ENSG00000140718.21	ENST00000637969.1
ENSG00000140718.21	ENST00000640179.1
ENSG00000140718.21	ENST00000431610.6
ENSG00000140718.21	ENST00000460382.5
ENSG00000140718.21	ENST00000463855.1
ENSG00000177508.12	ENST00000329734.4
ENSG00000176842.15	ENST00000394636.9
ENSG00000176842.15	ENST00000560154.5
ENSG00000176842.15	ENST00000620085.1
ENSG00000176842.15	ENST00000320990.9
ENSG00000159387.8	ENST00000290552.8
ENSG00000087245.13	ENST00000570308.5
ENSG00000087245.13	ENST00000219070.9
ENSG00000087245.13	ENST00000543485.5
ENSG00000087245.13	ENST00000437642.6
ENSG00000087253.13	ENST00000262134.10
ENSG00000256812.2	ENST00000457326.3
ENSG00000103546.19	ENST00000568943.6
ENSG00000103546.19	ENST00000414754.7
ENSG00000103546.19	ENST00000219833.13
ENSG00000103546.19	ENST00000379906.6
ENSG00000103546.19	ENST00000561820.5
ENSG00000103546.19	ENST00000566163.5
ENSG00000103546.19	ENST00000567238.1
ENSG00000198848.13	ENST00000360526.8
ENSG00000198848.13	ENST00000422046.6
ENSG00000198848.13	ENST00000361503.8
ENSG00000159398.16	ENST00000290567.14
ENSG00000159398.16	ENST00000521992.5
ENSG00000159398.16	ENST00000319165.13
ENSG00000159398.16	ENST00000518005.5
ENSG00000159398.16	ENST00000520435.2
ENSG00000159398.16	ENST00000541580.5
ENSG00000087258.16	ENST00000262493.12
ENSG00000087258.16	ENST00000569295.6
ENSG00000087258.16	ENST00000638705.1
ENSG00000087258.16	ENST00000262494.12
ENSG00000087258.16	ENST00000570235.2
ENSG00000087258.16	ENST00000563661.2
ENSG00000159461.15	ENST00000290649.10
ENSG00000167005.14	ENST00000300291.10
ENSG00000288725.1	ENST00000684388.1
ENSG00000087263.17	ENST00000566157.6
ENSG00000087263.17	ENST00000568397.1
ENSG00000125124.14	ENST00000682470.1
ENSG00000125124.14	ENST00000682205.1
ENSG00000125124.14	ENST00000682930.1
ENSG00000125124.14	ENST00000682855.1
ENSG00000125124.14	ENST00000682360.1
ENSG00000125124.14	ENST00000682047.1
ENSG00000125124.14	ENST00000683875.1
ENSG00000125124.14	ENST00000682737.1
ENSG00000125124.14	ENST00000568104.6
ENSG00000125124.14	ENST00000684635.1
ENSG00000125124.14	ENST00000682188.1
ENSG00000125124.14	ENST00000683858.1
ENSG00000125124.14	ENST00000245157.11
ENSG00000125124.14	ENST00000682482.1
ENSG00000102891.4	ENST00000219162.4
ENSG00000087250.9	ENST00000561640.5
ENSG00000087250.9	ENST00000565838.5
ENSG00000087250.9	ENST00000200691.5
ENSG00000087250.9	ENST00000570176.1
ENSG00000125148.7	ENST00000245185.6
ENSG00000125148.7	ENST00000561491.1
ENSG00000169715.15	ENST00000306061.10
ENSG00000169715.15	ENST00000330439.7
ENSG00000169715.15	ENST00000568293.1
ENSG00000205364.4	ENST00000379818.4
ENSG00000205362.11	ENST00000290705.12
ENSG00000169688.11	ENST00000334346.3
ENSG00000169688.11	ENST00000562399.1
ENSG00000198417.7	ENST00000334350.7
ENSG00000198417.7	ENST00000568475.1
ENSG00000125144.14	ENST00000379811.4
ENSG00000125144.14	ENST00000444837.6
ENSG00000125144.14	ENST00000569500.5
ENSG00000205358.4	ENST00000332374.5
ENSG00000205358.4	ENST00000569155.1
ENSG00000187193.9	ENST00000562939.1
ENSG00000187193.9	ENST00000394485.5
ENSG00000102900.13	ENST00000308159.10
ENSG00000102900.13	ENST00000569842.5
ENSG00000102900.13	ENST00000564887.5
ENSG00000102900.13	ENST00000542526.5
ENSG00000070915.10	ENST00000566786.5
ENSG00000070915.10	ENST00000438926.6
ENSG00000070915.10	ENST00000563236.6
ENSG00000070915.10	ENST00000262502.5
ENSG00000051108.15	ENST00000439977.7
ENSG00000051108.15	ENST00000300302.9
ENSG00000051108.15	ENST00000344114.8
ENSG00000051108.15	ENST00000379792.6
ENSG00000087237.12	ENST00000379780.6
ENSG00000087237.12	ENST00000200676.8
ENSG00000087237.12	ENST00000566128.1
ENSG00000140853.16	ENST00000262510.10
ENSG00000140853.16	ENST00000539144.5
ENSG00000140848.17	ENST00000290776.13
ENSG00000140848.17	ENST00000535318.6
ENSG00000140848.17	ENST00000565874.5
ENSG00000172775.17	ENST00000309137.13
ENSG00000172775.17	ENST00000389447.9
ENSG00000172775.17	ENST00000566077.5
ENSG00000172775.17	ENST00000569266.5
ENSG00000172775.17	ENST00000567439.5
ENSG00000172775.17	ENST00000564108.5
ENSG00000159579.14	ENST00000394420.9
ENSG00000159579.14	ENST00000537866.5
ENSG00000102931.8	ENST00000219204.8
ENSG00000102931.8	ENST00000562023.5
ENSG00000102934.10	ENST00000613167.4
ENSG00000102934.10	ENST00000219207.10
ENSG00000102934.10	ENST00000569059.5
ENSG00000102962.5	ENST00000219235.5
ENSG00000006210.7	ENST00000563383.1
ENSG00000006210.7	ENST00000006053.7
ENSG00000006210.7	ENST00000564948.1
ENSG00000006210.7	ENST00000565912.1
ENSG00000102970.11	ENST00000219244.9
ENSG00000102970.11	ENST00000616880.1
ENSG00000005194.15	ENST00000394391.9
ENSG00000005194.15	ENST00000567518.5
ENSG00000005194.15	ENST00000565961.5
ENSG00000005194.15	ENST00000569370.5
ENSG00000005194.15	ENST00000568940.5
ENSG00000005194.15	ENST00000569979.5
ENSG00000088682.14	ENST00000262507.11
ENSG00000088682.14	ENST00000567072.5
ENSG00000088682.14	ENST00000567933.5
ENSG00000102978.13	ENST00000219252.10
ENSG00000125170.11	ENST00000566936.5
ENSG00000125170.11	ENST00000340099.9
ENSG00000125170.11	ENST00000569548.5
ENSG00000135736.6	ENST00000258214.3
ENSG00000159618.16	ENST00000349457.8
ENSG00000159618.16	ENST00000615867.4
ENSG00000159618.16	ENST00000340339.4
ENSG00000205336.14	ENST00000568908.5
ENSG00000205336.14	ENST00000568909.5
ENSG00000205336.14	ENST00000567835.5
ENSG00000205336.14	ENST00000456916.5
ENSG00000205336.14	ENST00000388813.9
ENSG00000205336.14	ENST00000562558.6
ENSG00000205336.14	ENST00000673126.2
ENSG00000205336.14	ENST00000562631.7
ENSG00000205336.14	ENST00000565976.6
ENSG00000205336.14	ENST00000540164.6
ENSG00000182885.17	ENST00000333493.9
ENSG00000182885.17	ENST00000450388.7
ENSG00000159625.15	ENST00000394337.8
ENSG00000159625.15	ENST00000360716.8
ENSG00000159625.15	ENST00000336825.12
ENSG00000140854.13	ENST00000379661.8
ENSG00000140859.16	ENST00000465878.6
ENSG00000140859.16	ENST00000445690.7
ENSG00000140859.16	ENST00000379655.8
ENSG00000140859.16	ENST00000421376.6
ENSG00000140859.16	ENST00000541240.5
ENSG00000140859.16	ENST00000540079.6
ENSG00000140859.16	ENST00000543930.5
ENSG00000140859.16	ENST00000562903.5
ENSG00000070729.14	ENST00000251102.13
ENSG00000070729.14	ENST00000564448.5
ENSG00000070729.14	ENST00000311183.8
ENSG00000159648.13	ENST00000290871.10
ENSG00000159648.13	ENST00000441824.4
ENSG00000166188.3	ENST00000299237.3
ENSG00000103005.12	ENST00000561743.5
ENSG00000103005.12	ENST00000539737.6
ENSG00000103005.12	ENST00000423271.7
ENSG00000103005.12	ENST00000219281.8
ENSG00000103005.12	ENST00000563149.1
ENSG00000102996.5	ENST00000219271.4
ENSG00000070761.8	ENST00000262498.8
ENSG00000070770.10	ENST00000565188.2
ENSG00000070770.10	ENST00000262506.8
ENSG00000103021.9	ENST00000219299.8
ENSG00000103021.9	ENST00000443128.6
ENSG00000103021.9	ENST00000616795.1
ENSG00000103023.12	ENST00000567164.6
ENSG00000103023.12	ENST00000219301.8
ENSG00000103023.12	ENST00000543437.5
ENSG00000181938.14	ENST00000426538.6
ENSG00000181938.14	ENST00000328514.11
ENSG00000181938.14	ENST00000318129.6
ENSG00000103034.14	ENST00000258187.9
ENSG00000103034.14	ENST00000394282.8
ENSG00000103034.14	ENST00000394279.6
ENSG00000103034.14	ENST00000566192.5
ENSG00000103034.14	ENST00000568640.5
ENSG00000103034.14	ENST00000569923.5
ENSG00000103034.14	ENST00000356752.8
ENSG00000103034.14	ENST00000563799.5
ENSG00000103034.14	ENST00000562999.5
ENSG00000103034.14	ENST00000570248.5
ENSG00000103037.12	ENST00000310682.6
ENSG00000103037.12	ENST00000394266.8
ENSG00000103037.12	ENST00000219315.9
ENSG00000125107.19	ENST00000317147.10
ENSG00000125107.19	ENST00000569240.5
ENSG00000125107.19	ENST00000441024.6
ENSG00000103042.9	ENST00000570101.5
ENSG00000103042.9	ENST00000219320.9
ENSG00000103042.9	ENST00000564100.5
ENSG00000103042.9	ENST00000564010.5
ENSG00000103042.9	ENST00000564391.1
ENSG00000125166.13	ENST00000245206.10
ENSG00000125166.13	ENST00000434819.2
ENSG00000150394.14	ENST00000577730.5
ENSG00000150394.14	ENST00000299345.10
ENSG00000150394.14	ENST00000577390.6
ENSG00000150394.14	ENST00000584337.5
ENSG00000140937.14	ENST00000394156.7
ENSG00000140937.14	ENST00000268603.9
ENSG00000140937.14	ENST00000566827.5
ENSG00000179776.19	ENST00000614547.4
ENSG00000179776.19	ENST00000341529.8
ENSG00000179776.19	ENST00000649567.1
ENSG00000179776.19	ENST00000563425.2
ENSG00000179776.19	ENST00000539168.1
ENSG00000166546.14	ENST00000536005.7
ENSG00000166546.14	ENST00000622872.4
ENSG00000166546.14	ENST00000299694.12
ENSG00000166546.14	ENST00000561796.5
ENSG00000166546.14	ENST00000564819.5
ENSG00000260851.7	ENST00000561728.1
ENSG00000166548.17	ENST00000544898.6
ENSG00000166548.17	ENST00000620035.5
ENSG00000166548.17	ENST00000299697.12
ENSG00000166548.17	ENST00000451102.7
ENSG00000166548.17	ENST00000678015.1
ENSG00000166548.17	ENST00000527800.6
ENSG00000166548.17	ENST00000677420.1
ENSG00000166548.17	ENST00000677555.1
ENSG00000166548.17	ENST00000678297.1
ENSG00000166548.17	ENST00000545043.6
ENSG00000166548.17	ENST00000564917.5
ENSG00000166548.17	ENST00000525974.5
ENSG00000166548.17	ENST00000569718.6
ENSG00000166548.17	ENST00000417693.8
ENSG00000166548.17	ENST00000677715.1
ENSG00000166548.17	ENST00000563369.6
ENSG00000217555.13	ENST00000345436.8
ENSG00000217555.13	ENST00000351137.8
ENSG00000217555.13	ENST00000362093.4
ENSG00000217555.13	ENST00000264001.9
ENSG00000217555.13	ENST00000417030.2
ENSG00000254788.7	ENST00000527729.5
ENSG00000254788.7	ENST00000532838.1
